Node,FL Round,Epoch,Training Time,Loss,Accuracy,TP,TN,FP,FN,Aggregation Time,Round Time,Epsilon
2.0,4.0,30.0,176.66844511032104,0.0768641009926796,0.9852933883666992,0.0,38255.0,0.0,571.0,,,
3.0,4.0,30.0,170.20640897750854,0.07427966594696045,0.9860145449638367,0.0,38283.0,0.0,543.0,,,
4.0,4.0,30.0,170.9016890525818,0.0747901201248169,0.9857827425003052,0.0,38274.0,0.0,552.0,,,
5.0,4.0,30.0,172.818541765213,0.07480770349502563,0.9857311844825745,0.0,38272.0,0.0,554.0,,,
,,,,,,,,,,0.0030379295349121094,872.8438427448273,3.20233162812017
1.0,5.0,30.0,170.29144191741943,0.07785004377365112,0.985010027885437,0.0,38244.0,0.0,582.0,,,
2.0,5.0,30.0,169.7094361782074,0.07573789358139038,0.9857311844825745,0.0,38272.0,0.0,554.0,,,
3.0,5.0,30.0,171.11322116851807,0.07983723282814026,0.984572172164917,0.0,38227.0,0.0,599.0,,,
4.0,5.0,30.0,170.41061234474182,0.0676545724272728,0.9856281876564026,0.0,38268.0,0.0,558.0,,,
5.0,5.0,30.0,171.5464630126953,0.07416816800832748,0.985937237739563,0.0,38280.0,0.0,546.0,,,
,,,,,,,,,,0.002724170684814453,858.345997095108,3.20233162812017
1.0,6.0,30.0,171.7608289718628,0.07493282109498978,0.9857054352760315,0.0,38271.0,0.0,555.0,,,
2.0,6.0,30.0,170.3183810710907,0.07153774052858353,0.9865553975105286,0.0,38304.0,0.0,522.0,,,
3.0,6.0,30.0,170.26761889457703,0.07057560235261917,0.9862720966339111,0.0,38293.0,0.0,533.0,,,
4.0,6.0,30.0,169.20657205581665,0.07431144267320633,0.9861690402030945,0.0,38289.0,0.0,537.0,,,
5.0,6.0,30.0,170.1171190738678,0.07919259369373322,0.9847782254219055,0.0,38235.0,0.0,591.0,,,
,,,,,,,,,,0.0027620792388916016,856.8715720176697,3.20233162812017
1.0,7.0,30.0,171.69284415245056,0.06631797552108765,0.9858084917068481,0.0,38275.0,0.0,551.0,,,
2.0,7.0,30.0,170.08628702163696,0.07896514981985092,0.9848555326461792,0.0,38238.0,0.0,588.0,,,
3.0,7.0,30.0,170.236634016037,0.049203310161828995,0.9855251908302307,0.0,38264.0,0.0,562.0,,,
4.0,7.0,30.0,170.3905417919159,0.0792546272277832,0.9847267270088196,0.0,38233.0,0.0,593.0,,,
5.0,7.0,30.0,170.45496916770935,0.06734337657690048,0.9853191375732422,0.0,38256.0,0.0,570.0,,,
,,,,,,,,,,0.003036975860595703,858.02197098732,3.20233162812017
1.0,8.0,30.0,170.306067943573,0.07474842667579651,0.9857827425003052,0.0,38274.0,0.0,552.0,,,
2.0,8.0,30.0,171.4216947555542,0.08190812170505524,0.9847782254219055,0.0,38235.0,0.0,591.0,,,
3.0,8.0,30.0,171.35133504867554,0.07393563538789749,0.9859887957572937,0.0,38282.0,0.0,544.0,,,
4.0,8.0,30.0,172.15938997268677,0.06999155879020691,0.9869675040245056,0.0,38320.0,0.0,506.0,,,
5.0,8.0,30.0,170.78266382217407,0.07678227126598358,0.9852675795555115,0.0,38254.0,0.0,572.0,,,
,,,,,,,,,,0.002995014190673828,861.372829914093,3.20233162812017
1.0,9.0,30.0,170.4612579345703,0.07640551030635834,0.985447883605957,0.0,38261.0,0.0,565.0,,,
2.0,9.0,30.0,170.2523078918457,0.08008186519145966,0.984520673751831,0.0,38225.0,0.0,601.0,,,
3.0,9.0,30.0,170.43456506729126,0.07765650749206543,0.9850615859031677,0.0,38246.0,0.0,580.0,,,
4.0,9.0,30.0,170.84480118751526,0.07759322226047516,0.9851130843162537,0.0,38248.0,0.0,578.0,,,
5.0,9.0,30.0,172.30935883522034,0.07811940461397171,0.985010027885437,0.0,38244.0,0.0,582.0,,,
,,,,,,,,,,0.003036022186279297,859.5180718898773,3.20233162812017
1.0,10.0,30.0,172.11271119117737,0.07424180209636688,0.985937237739563,0.0,38280.0,0.0,546.0,,,
2.0,10.0,30.0,171.3712260723114,3.6767826080322266,0.9846752285957336,0.0,38231.0,1.0,594.0,,,
3.0,10.0,30.0,171.34091901779175,0.074439138174057,0.9858342409133911,0.0,38276.0,0.0,550.0,,,
4.0,10.0,30.0,172.0345311164856,0.5254141092300415,0.9856281876564026,0.0,38268.0,2.0,556.0,,,
5.0,10.0,30.0,171.4093611240387,0.07658006995916367,0.9860145449638367,0.0,38283.0,0.0,543.0,,,
,,,,,,,,,,0.0060160160064697266,863.5082161426544,3.20233162812017
