Node,FL Round,Epoch,Training Time,Loss,Accuracy,TP,TN,FP,FN,Aggregation Time,Round Time,Epsilon
1.0,1.0,30.0,174.38523483276367,0.08130064606666565,0.985010027885437,0.0,38244.0,0.0,582.0,,,
2.0,1.0,30.0,173.06846380233765,0.07997645437717438,0.9846752285957336,0.0,38231.0,0.0,595.0,,,
3.0,1.0,30.0,171.97253894805908,0.04712507501244545,0.9860145449638367,0.0,38283.0,0.0,543.0,,,
4.0,1.0,30.0,172.79748392105103,0.07694394886493683,0.9853963851928711,0.0,38259.0,0.0,567.0,,,
5.0,1.0,30.0,171.2950541973114,0.07501457631587982,0.9857311844825745,0.0,38272.0,0.0,554.0,,,
,,,,,,,,,,0.008520841598510742,868.8211100101471,3.20233162812017
1.0,2.0,30.0,170.15607595443726,0.07320106029510498,0.9861175417900085,0.0,38287.0,0.0,539.0,,,
2.0,2.0,30.0,170.59531497955322,0.06760823726654053,0.9855766892433167,0.0,38266.0,0.0,560.0,,,
3.0,2.0,30.0,172.20583701133728,0.0772029459476471,0.9852933883666992,0.0,38255.0,0.0,571.0,,,
4.0,2.0,30.0,170.53580522537231,0.08096693456172943,0.9843661189079285,0.0,38219.0,0.0,607.0,,,
5.0,2.0,30.0,171.73230481147766,0.0742117166519165,0.985937237739563,0.0,38280.0,0.0,546.0,,,
,,,,,,,,,,0.0027751922607421875,860.4930911064148,3.20233162812017
1.0,3.0,30.0,171.1948800086975,0.08090240508317947,0.9848039746284485,0.0,38236.0,0.0,590.0,,,
2.0,3.0,30.0,169.88196730613708,0.06835359334945679,0.9856024384498596,0.0,38267.0,0.0,559.0,,,
3.0,3.0,30.0,169.44495797157288,0.08084511756896973,0.9842888712882996,0.0,38216.0,0.0,610.0,,,
4.0,3.0,30.0,169.66864800453186,0.07624875009059906,0.9854221343994141,0.0,38260.0,0.0,566.0,,,
5.0,3.0,30.0,171.55128479003906,0.07312589883804321,0.9847267270088196,0.0,38233.0,0.0,593.0,,,
,,,,,,,,,,0.00308990478515625,857.1641058921814,3.20233162812017
1.0,4.0,30.0,170.89070105552673,0.07025159895420074,0.9851388335227966,0.0,38249.0,0.0,577.0,,,
2.0,4.0,30.0,170.96877789497375,1362487.0,0.9856539368629456,0.0,38269.0,1.0,556.0,,,
3.0,4.0,30.0,170.77707600593567,0.07130385935306549,0.9865553975105286,0.0,38304.0,0.0,522.0,,,
4.0,4.0,30.0,170.14899802207947,0.07868092507123947,0.9848812818527222,0.0,38239.0,0.0,587.0,,,
5.0,4.0,30.0,170.9332869052887,0.07585982978343964,0.9856539368629456,0.0,38269.0,0.0,557.0,,,
,,,,,,,,,,0.0031070709228515625,858.9114289283752,3.20233162812017
1.0,5.0,30.0,171.37800812721252,0.07589706778526306,0.9861432909965515,0.0,38288.0,0.0,538.0,,,
2.0,5.0,30.0,171.03291702270508,0.07967203110456467,0.984572172164917,0.0,38227.0,0.0,599.0,,,
3.0,5.0,30.0,170.98685479164124,0.26292967796325684,0.9853191375732422,0.0,38256.0,1.0,569.0,,,
4.0,5.0,30.0,169.70808005332947,0.07921159267425537,0.9847009778022766,0.0,38232.0,0.0,594.0,,,
5.0,5.0,30.0,171.92127394676208,0.07362713664770126,0.986375093460083,0.0,38297.0,0.0,529.0,,,
,,,,,,,,,,0.0033521652221679688,860.2468218803406,3.20233162812017
1.0,6.0,30.0,170.85445928573608,0.07679588347673416,0.9852675795555115,0.0,38254.0,0.0,572.0,,,
2.0,6.0,30.0,170.44385290145874,0.07578118145465851,0.9855509400367737,0.0,38265.0,0.0,561.0,,,
3.0,6.0,30.0,169.9641170501709,0.07474604994058609,0.9857827425003052,0.0,38274.0,0.0,552.0,,,
4.0,6.0,30.0,170.3637979030609,0.07687660306692123,0.9852418303489685,0.0,38253.0,0.0,573.0,,,
5.0,6.0,30.0,169.47722911834717,0.07718859612941742,0.98503577709198,0.0,38245.0,0.0,581.0,,,
,,,,,,,,,,0.0038461685180664062,856.3644371032715,3.20233162812017
1.0,7.0,30.0,172.79857516288757,0.08276572078466415,0.9838252663612366,0.0,38198.0,0.0,628.0,,,
2.0,7.0,30.0,172.09257817268372,0.07893329113721848,0.9847524762153625,0.0,38234.0,0.0,592.0,,,
3.0,7.0,30.0,170.20788192749023,0.07247711718082428,0.9863235950469971,0.0,38295.0,0.0,531.0,,,
4.0,7.0,30.0,170.60039567947388,0.07900696247816086,0.9849585294723511,0.0,38242.0,0.0,584.0,,,
5.0,7.0,30.0,170.40456199645996,0.07876937836408615,0.9851388335227966,0.0,38249.0,0.0,577.0,,,
,,,,,,,,,,0.0040607452392578125,861.3463261127472,3.20233162812017
1.0,8.0,30.0,170.6840581893921,2.495542049407959,0.9848297238349915,0.0,38237.0,2.0,587.0,,,
2.0,8.0,30.0,172.21539783477783,0.07329250872135162,0.9860917925834656,0.0,38286.0,0.0,540.0,,,
3.0,8.0,30.0,171.86766982078552,0.07602429389953613,0.9856024384498596,0.0,38267.0,0.0,559.0,,,
4.0,8.0,30.0,171.19874835014343,0.0785859152674675,0.9849070310592651,0.0,38240.0,0.0,586.0,,,
5.0,8.0,30.0,171.45374393463135,10.100050926208496,0.9839283227920532,0.0,38202.0,1.0,623.0,,,
,,,,,,,,,,0.004526615142822266,863.1583406925201,3.20233162812017
1.0,9.0,30.0,169.72698211669922,0.09832260757684708,0.9856539368629456,0.0,38269.0,1.0,556.0,,,
2.0,9.0,30.0,169.9501292705536,0.07981094717979431,0.9849327802658081,0.0,38241.0,0.0,585.0,,,
