FL round,Epoch,Client 1 Epoch Time (seconds),Client 1 Training Loss,Client 1 Training Accuracy,Client 1 True Positives,Client 1 True Negatives,Client 1 False Positives,Client 1 False Negatives,Client 2 Epoch Time (seconds),Client 2 Training Loss,Client 2 Training Accuracy,Client 2 True Positives,Client 2 True Negatives,Client 2 False Positives,Client 2 False Negatives,Client 3 Epoch Time (seconds),Client 3 Training Loss,Client 3 Training Accuracy,Client 3 True Positives,Client 3 True Negatives,Client 3 False Positives,Client 3 False Negatives,Client 4 Epoch Time (seconds),Client 4 Training Loss,Client 4 Training Accuracy,Client 4 True Positives,Client 4 True Negatives,Client 4 False Positives,Client 4 False Negatives,Client 5 Epoch Time (seconds),Client 5 Training Loss,Client 5 Training Accuracy,Client 5 True Positives,Client 5 True Negatives,Client 5 False Positives,Client 5 False Negatives,FL Round Time (seconds)
1,11,6.147341966629028,3.008058610068505e+27,0.9908308982849121,308.0,38162.0,116.0,240.0,6.270194053649902,3.0622471382701357e+26,0.9854221343994141,330.0,37930.0,346.0,220.0,6.383230924606323,1.073401556955061e+26,0.9910369515419006,298.0,38180.0,97.0,251.0,6.3843841552734375,6.216592413339877e+25,0.9912171959877014,328.0,38157.0,125.0,216.0,6.739241123199463,6.194410756993564e+27,0.9907020926475525,322.0,38143.0,101.0,260.0,
1,12,6.379476070404053,2.037691913986215e+25,0.9825116991996765,344.0,37803.0,436.0,243.0,6.394935131072998,2.9411918863138816e+16,0.9914232492446899,280.0,38213.0,102.0,231.0,6.405401945114136,4.032268990918712e+26,0.9910112023353577,307.0,38170.0,106.0,243.0,6.202586889266968,3.4260157784821834e+25,0.9837737679481506,311.0,37885.0,404.0,226.0,6.207923889160156,4.06343225627405e+27,0.9885386228561401,321.0,38060.0,219.0,226.0,
1,13,6.187925100326538,1.3812002281521173e+28,0.9916293025016785,305.0,38196.0,80.0,245.0,6.213706970214844,1.2607395711979401e+23,0.9915005564689636,310.0,38186.0,99.0,231.0,6.2349419593811035,2.46330677781012e+28,0.9919641613960266,329.0,38185.0,88.0,224.0,6.20848274230957,4.4240878942520607e+18,0.9908051490783691,315.0,38154.0,81.0,276.0,6.213304042816162,5.501520427989871e+26,0.9910884499549866,322.0,38158.0,101.0,245.0,
1,14,6.369314670562744,2.335912101366391e+20,0.9887961745262146,316.0,38075.0,195.0,240.0,6.4017698764801025,1.1809056116834316e+23,0.9902642369270325,298.0,38150.0,123.0,255.0,6.417646169662476,9.314023174155752e+27,0.988203763961792,315.0,38053.0,200.0,258.0,6.4321608543396,1.5524230837330325e+28,0.9903415441513062,333.0,38118.0,138.0,237.0,6.429409980773926,8.051425638572056e+21,0.991371750831604,276.0,38215.0,83.0,252.0,
1,15,6.4183509349823,3.2501998607156577e+25,0.9850615859031677,322.0,37924.0,337.0,243.0,6.412009954452515,3.0407343147470747e+25,0.9884871244430542,337.0,38042.0,173.0,274.0,6.425652980804443,3.4028485126000116e+25,0.990959644317627,334.0,38141.0,89.0,262.0,6.4203550815582275,6.835141441389317e+26,0.991371750831604,330.0,38161.0,100.0,235.0,6.210868835449219,7.237580037319943e+26,0.990882396697998,309.0,38163.0,84.0,270.0,
1,16,6.195608854293823,3.997328038209595e+21,0.9912945032119751,271.0,38217.0,86.0,252.0,6.316555738449097,3.1708122223357404e+25,0.9783907532691956,338.0,37649.0,595.0,244.0,6.205579042434692,1.231385040429671e+28,0.9890537261962891,322.0,38079.0,168.0,257.0,6.214200019836426,7.883484494437568e+22,0.991835355758667,303.0,38206.0,69.0,248.0,6.196669101715088,3.096499679855498e+27,0.9856281876564026,315.0,37953.0,297.0,261.0,
1,17,6.353905916213989,1.3595246923559426e+25,0.9915263056755066,309.0,38188.0,98.0,231.0,6.4481542110443115,8.630180153550438e+17,0.9811208844184875,346.0,37747.0,524.0,209.0,6.426565170288086,9.245725358601439e+27,0.9916035532951355,283.0,38217.0,90.0,236.0,6.3790178298950195,1.8080022801524206e+28,0.9909853935241699,337.0,38139.0,118.0,232.0,6.422179698944092,8.615233945332168e+27,0.990959644317627,358.0,38117.0,109.0,242.0,
1,18,6.365522384643555,2.6313519492953635e+25,0.9908566474914551,323.0,38148.0,116.0,239.0,6.4280312061309814,2.2735266747797963e+28,0.9904187917709351,326.0,38128.0,97.0,275.0,6.380068778991699,2.2300315544076495e+28,0.9915778040885925,335.0,38164.0,101.0,226.0,6.413321018218994,3.441586623757471e+19,0.9908566474914551,345.0,38126.0,106.0,249.0,6.9071900844573975,1.0397695896657798e+28,0.9911656975746155,287.0,38196.0,74.0,269.0,
1,19,6.455959796905518,3.4438198814070654e+21,0.9906505942344666,305.0,38158.0,126.0,237.0,6.445207118988037,2.2976620626844445e+26,0.9889764785766602,322.0,38076.0,210.0,218.0,6.451822996139526,1.875908139288655e+28,0.9915005564689636,294.0,38202.0,96.0,234.0,6.196810007095337,1.4123327833679217e+28,0.9891567230224609,296.0,38109.0,173.0,248.0,6.25057315826416,1.832519847700788e+25,0.9903930425643921,353.0,38100.0,105.0,268.0,
1,20,6.177835941314697,2.2024422969097322e+20,0.9765105843544006,354.0,37560.0,707.0,205.0,6.2844462394714355,1.6432925124246792e+28,0.9901612401008606,334.0,38110.0,114.0,268.0,6.228419780731201,4.921629983241287e+27,0.9905475974082947,310.0,38149.0,119.0,248.0,6.299272060394287,1.516215047080602e+28,0.990933895111084,324.0,38150.0,93.0,259.0,6.428577184677124,6.532434798358321e+27,0.9919641613960266,268.0,38246.0,43.0,269.0,
1,21,6.472920179367065,3.2441722118455044e+27,0.9856796860694885,362.0,37908.0,287.0,269.0,6.427454233169556,9.511071589499022e+27,0.9888991713523865,334.0,38061.0,171.0,260.0,6.461458921432495,1.1414291092619496e+27,0.9879977107048035,323.0,38037.0,245.0,221.0,6.387756824493408,4.726583752076957e+20,0.9888476729393005,312.0,38081.0,194.0,239.0,6.384672164916992,3.3442651112434827e+19,0.9910112023353577,298.0,38179.0,113.0,236.0,
1,22,6.378979921340942,6.360307491536774e+26,0.9893370270729065,314.0,38098.0,186.0,228.0,6.404332160949707,3.1206313138477273e+25,0.9898521900177002,315.0,38117.0,131.0,263.0,6.433395862579346,6.035153374577363e+26,0.9825890064239502,302.0,37848.0,468.0,208.0,6.396160125732422,3.0063801830509883e+22,0.986426591873169,320.0,37979.0,256.0,271.0,6.929119825363159,1.4592716124819816e+19,0.9911656975746155,317.0,38166.0,104.0,239.0,
1,23,6.425513982772827,7.928920028164705e+27,0.9911914467811584,303.0,38181.0,95.0,247.0,6.434445858001709,6.262571033624063e+27,0.9866842031478882,338.0,37971.0,252.0,265.0,6.453489780426025,1.1471708243755884e+26,0.9817390441894531,322.0,37795.0,486.0,223.0,6.426208019256592,3.1946162882700807e+27,0.9906248450279236,299.0,38163.0,124.0,240.0,6.436545133590698,5.62435754933857e+21,0.990959644317627,357.0,38118.0,88.0,263.0,
1,24,6.465504884719849,1.5318007844182348e+22,0.9920414090156555,325.0,38192.0,75.0,234.0,6.4303107261657715,2.848214178468902e+25,0.988615870475769,339.0,38045.0,204.0,238.0,6.448146104812622,2.780608213077197e+16,0.9908566474914551,322.0,38149.0,103.0,252.0,6.431905031204224,1.0867599695902225e+28,0.9907535910606384,311.0,38156.0,133.0,226.0,6.434841156005859,2.1460559981220305e+21,0.9897748827934265,299.0,38130.0,176.0,221.0,
1,25,6.44089412689209,2.0651204299911695e+22,0.989079475402832,334.0,38068.0,164.0,260.0,6.415595054626465,1.781462727426113e+21,0.9916293025016785,325.0,38176.0,81.0,244.0,6.435847997665405,1.9587333708542195e+28,0.9893370270729065,332.0,38080.0,179.0,235.0,6.391706943511963,5.206814299272653e+24,0.9906763434410095,325.0,38139.0,127.0,235.0,6.435953855514526,1.4351781757021002e+28,0.9916808605194092,321.0,38182.0,34.0,289.0,
1,26,6.399838209152222,2.0151306236468646e+25,0.9906248450279236,309.0,38153.0,137.0,227.0,6.380043029785156,2.380890267063648e+27,0.9856796860694885,332.0,37938.0,333.0,223.0,6.389393091201782,6.2524607236854e+25,0.9871993064880371,314.0,38015.0,251.0,246.0,6.400371074676514,2.8409900793121513e+28,0.990444540977478,308.0,38147.0,113.0,258.0,6.436101913452148,3.075524049500631e+28,0.991346001625061,335.0,38155.0,91.0,245.0,
1,27,6.52128529548645,2.1394478436456117e+25,0.9910627007484436,297.0,38182.0,91.0,256.0,6.168995141983032,9.859455456441795e+17,0.9901612401008606,312.0,38132.0,102.0,280.0,6.145296812057495,4.266440298118702e+27,0.9905990958213806,329.0,38132.0,99.0,266.0,6.762386322021484,3.872285913590651e+27,0.9902384877204895,325.0,38122.0,129.0,250.0,6.181039810180664,1.381732911091385e+28,0.9896461367607117,326.0,38098.0,147.0,255.0,
1,28,6.339823246002197,5.125538521344641e+26,0.9907535910606384,322.0,38145.0,100.0,259.0,6.430294990539551,6.744628433307965e+27,0.9916808605194092,327.0,38176.0,97.0,226.0,6.603178977966309,8.464171934799082e+27,0.9890279769897461,315.0,38085.0,166.0,260.0,6.055017948150635,1.820584090014197e+21,0.9834647178649902,343.0,37841.0,404.0,238.0,6.312917947769165,2.107283178341488e+25,0.9908308982849121,297.0,38173.0,124.0,232.0,
1,29,6.134881973266602,6.255320430185427e+26,0.9867614507675171,333.0,37979.0,298.0,216.0,5.745469093322754,2.500021336647307e+21,0.9914748072624207,293.0,38202.0,93.0,238.0,5.601967096328735,3.8144351532880667e+27,0.9844176769256592,316.0,37905.0,365.0,240.0,5.38859486579895,1.2670225718611223e+25,0.989079475402832,345.0,38057.0,197.0,227.0,5.184158086776733,1.081445300291239e+28,0.9888734221458435,302.0,38092.0,162.0,270.0,
1,30,5.168010950088501,5.202396304067e+24,0.99186110496521,305.0,38205.0,77.0,239.0,5.057276248931885,8.495010168523841e+27,0.9885901212692261,327.0,38056.0,189.0,254.0,5.058095216751099,3.1143635068164784e+27,0.9914490580558777,370.0,38124.0,93.0,239.0,5.041486024856567,2.130460457116343e+28,0.9902127385139465,331.0,38115.0,158.0,222.0,5.028098106384277,2.4442522651700652e+28,0.9912687540054321,363.0,38124.0,95.0,244.0,1257.293081998825
2,1,5.035898208618164,4.800345020586632e+25,0.9908308982849121,331.0,38139.0,105.0,251.0,5.034569978713989,1.1983807491735322e+23,0.9820223450660706,332.0,37796.0,460.0,238.0,5.056723117828369,1.912325967072087e+28,0.9896718859672546,321.0,38104.0,154.0,247.0,5.052380800247192,2.8218180406209284e+24,0.9912430047988892,322.0,38164.0,103.0,237.0,5.042744874954224,5.621523676865233e+19,0.9907020926475525,305.0,38160.0,100.0,261.0,
2,2,4.993220806121826,4.3628878451294955e+27,0.9911141991615295,332.0,38149.0,124.0,221.0,5.058267116546631,2.731134769091776e+25,0.990470290184021,321.0,38135.0,120.0,250.0,5.0092339515686035,5.243311980244169e+27,0.988178014755249,365.0,38002.0,219.0,240.0,4.997758865356445,2.0152695276297396e+26,0.990006685256958,312.0,38126.0,139.0,249.0,5.895646810531616,2.264338838550725e+28,0.9920414090156555,303.0,38214.0,51.0,258.0,
2,3,5.162308931350708,9.911221838267023e+17,0.989543080329895,317.0,38103.0,177.0,229.0,5.090065956115723,4.111938929046561e+27,0.9911656975746155,316.0,38167.0,103.0,240.0,5.0666868686676025,6.419725138165498e+18,0.988615870475769,319.0,38065.0,192.0,250.0,5.116323947906494,1.0050727102878675e+28,0.9914232492446899,275.0,38218.0,96.0,237.0,5.073251008987427,3.190968950762045e+23,0.9786998629570007,333.0,37666.0,611.0,216.0,
2,4,5.082710027694702,3.239274527506958e+27,0.986375093460083,333.0,37964.0,306.0,223.0,5.066828966140747,2.384430012783952e+26,0.981378436088562,373.0,37730.0,486.0,237.0,5.097182750701904,1.661345764850035e+24,0.990959644317627,340.0,38135.0,94.0,257.0,5.063537836074829,3.003133240856453e+28,0.992762565612793,285.0,38260.0,47.0,234.0,5.048817157745361,5.83719113750864e+22,0.9892082810401917,315.0,38092.0,156.0,263.0,
2,5,5.035379886627197,3.118010723267756e+26,0.9911914467811584,313.0,38171.0,99.0,243.0,5.1352150440216064,6.281683631371857e+27,0.9884871244430542,350.0,38029.0,213.0,234.0,5.198822021484375,5.189768608469772e+27,0.9912430047988892,343.0,38143.0,113.0,227.0,5.169244050979614,8.633411040980867e+20,0.9911399483680725,309.0,38173.0,57.0,287.0,5.201508283615112,1.2136197338394395e+28,0.9888219237327576,312.0,38080.0,157.0,277.0,
2,6,5.165065050125122,1.1527793240094802e+18,0.9889249205589294,306.0,38090.0,196.0,234.0,5.216869115829468,1.082543132439344e+28,0.9920414090156555,298.0,38219.0,46.0,263.0,5.182455062866211,1.7881390278951134e+24,0.9908308982849121,315.0,38155.0,108.0,248.0,5.18085789680481,1.7663101795628483e+18,0.9919126629829407,316.0,38196.0,82.0,232.0,5.182793855667114,3.881320981264001e+27,0.9900839924812317,336.0,38105.0,125.0,260.0,
2,7,5.174633026123047,6.882805193650145e+23,0.9892082810401917,335.0,38072.0,183.0,236.0,5.40904688835144,2.55775906595232e+28,0.9903930425643921,346.0,38107.0,115.0,258.0,5.197495698928833,1.940887311797131e+28,0.9905217885971069,318.0,38140.0,112.0,256.0,5.131889343261719,1.4082346747653406e+24,0.9915005564689636,346.0,38150.0,88.0,242.0,5.041772127151489,1.4337668190023695e+26,0.9906505942344666,363.0,38100.0,121.0,242.0,
2,8,5.053864240646362,7.764576998311219e+24,0.9876886606216431,336.0,38012.0,242.0,236.0,5.062664985656738,5.432721774110585e+23,0.9885128736495972,319.0,38061.0,202.0,244.0,5.0208330154418945,1.606421868725121e+27,0.9910884499549866,334.0,38146.0,98.0,248.0,5.7926719188690186,3.2971612958539743e+27,0.9920671582221985,310.0,38208.0,32.0,276.0,5.069179058074951,9.461418622214713e+23,0.9909853935241699,310.0,38166.0,120.0,230.0,
2,9,5.064617156982422,1.1018430467274975e+24,0.9896976351737976,313.0,38113.0,162.0,238.0,5.086600065231323,1.4408430084757885e+27,0.9830526113510132,348.0,37820.0,439.0,219.0,5.067323684692383,9.564743055464267e+26,0.9911399483680725,343.0,38139.0,97.0,247.0,5.045654058456421,8.406415123800094e+21,0.9885386228561401,320.0,38061.0,218.0,227.0,5.076287031173706,3.816804287076197e+22,0.9910884499549866,333.0,38147.0,100.0,246.0,
2,10,5.06095814704895,2.2176550287553922e+26,0.9912945032119751,338.0,38150.0,91.0,247.0,5.149248123168945,6.813488701935452e+17,0.9884098172187805,293.0,38083.0,231.0,219.0,5.165086984634399,1.8864675868626757e+28,0.9905217885971069,311.0,38147.0,107.0,261.0,5.186382055282593,2.6738550829481984e+17,0.9881265163421631,360.0,38005.0,214.0,247.0,5.175931930541992,1.212710032251922e+23,0.9901097416877747,314.0,38128.0,93.0,291.0,
2,11,5.190043926239014,1.6573065209304842e+18,0.9816359877586365,352.0,37761.0,492.0,221.0,5.234755754470825,3.215416128532623e+28,0.9910627007484436,313.0,38166.0,111.0,236.0,5.224011659622192,1.2342072264828362e+24,0.9898521900177002,307.0,38125.0,160.0,234.0,5.186211824417114,1.619517369140372e+25,0.9903157949447632,320.0,38130.0,134.0,242.0,5.227525234222412,2.6700575902403516e+27,0.9901869893074036,316.0,38129.0,147.0,234.0,
2,12,5.158332109451294,1.0851069259405066e+19,0.9888734221458435,344.0,38050.0,190.0,242.0,5.08530592918396,1.876380375936942e+27,0.9887189269065857,275.0,38113.0,237.0,201.0,5.012303113937378,1.9704679933885284e+19,0.9908308982849121,352.0,38118.0,119.0,237.0,5.0495569705963135,2.7300912644496423e+27,0.9899036884307861,293.0,38141.0,130.0,262.0,5.0741589069366455,9.217209938890441e+27,0.9917323589324951,277.0,38228.0,84.0,237.0,
2,13,5.034614086151123,1.1176399962583554e+28,0.9907535910606384,300.0,38167.0,111.0,248.0,5.0389251708984375,6.149610440933831e+25,0.990058183670044,318.0,38122.0,138.0,248.0,5.004657983779907,2.2424892519596073e+23,0.9905217885971069,299.0,38159.0,103.0,265.0,5.035084009170532,1.9974443880307103e+22,0.9898263812065125,310.0,38121.0,112.0,283.0,5.064476728439331,2.9366815348662003e+25,0.9906248450279236,302.0,38160.0,109.0,255.0,
2,14,5.151323080062866,1.1036041785979703e+28,0.9914232492446899,319.0,38174.0,87.0,246.0,5.1805877685546875,3.416902579624309e+26,0.9906505942344666,300.0,38163.0,112.0,251.0,5.1405439376831055,2.469953272516435e+28,0.9919126629829407,275.0,38237.0,89.0,225.0,5.159225940704346,1.7595065278524011e+28,0.9898006319999695,312.0,38118.0,109.0,287.0,5.144904851913452,1.990526112904329e+28,0.9888219237327576,318.0,38074.0,192.0,242.0,
2,15,5.176422834396362,2.078632617783406e+26,0.990933895111084,318.0,38156.0,133.0,219.0,6.0466649532318115,3.3901871341704424e+28,0.990933895111084,316.0,38158.0,91.0,261.0,5.185992956161499,3.0376102940745877e+28,0.9914748072624207,312.0,38183.0,75.0,256.0,5.217391014099121,8.200233522515716e+25,0.9887961745262146,321.0,38070.0,214.0,221.0,5.054385185241699,2.7570010818623076e+24,0.9907535910606384,314.0,38153.0,88.0,271.0,
2,16,5.074531078338623,4.742188892882652e+25,0.9870190024375916,331.0,37991.0,267.0,237.0,5.076067924499512,2.5136476564627403e+25,0.9846237301826477,338.0,37891.0,396.0,201.0,5.050752878189087,9.635834741089007e+27,0.9869932532310486,335.0,37986.0,242.0,263.0,5.052470684051514,1.3885943398809492e+26,0.986375093460083,312.0,37985.0,291.0,238.0,5.0781309604644775,7.543317719857234e+17,0.9912171959877014,308.0,38177.0,83.0,258.0,
2,17,5.0501158237457275,3.930097271647894e+25,0.9903157949447632,361.0,38089.0,123.0,253.0,5.056603193283081,2.7297967460396045e+24,0.9916035532951355,320.0,38180.0,78.0,248.0,5.116273880004883,7.707045246777273e+26,0.9911914467811584,315.0,38169.0,109.0,233.0,5.199780702590942,1.5699937107650077e+28,0.9905217885971069,335.0,38123.0,123.0,245.0,5.172111749649048,2.625657487361344e+28,0.9896718859672546,314.0,38111.0,150.0,251.0,
2,18,5.177491903305054,5.69307623766316e+24,0.989594578742981,307.0,38115.0,136.0,268.0,5.1841888427734375,5.107983989289779e+16,0.9897233843803406,318.0,38109.0,184.0,215.0,5.2493040561676025,7.003151434933612e+27,0.9888991713523865,291.0,38104.0,213.0,218.0,5.1724631786346436,1.8184625063794176e+25,0.990444540977478,331.0,38124.0,128.0,243.0,5.1794610023498535,6.63630442974066e+27,0.9874826073646545,342.0,37998.0,240.0,246.0,
2,19,5.191601991653442,3.5836300879724544e+16,0.9898779392242432,291.0,38142.0,124.0,269.0,5.152306795120239,1.2364199537867303e+26,0.9822026491165161,357.0,37778.0,480.0,211.0,5.177402973175049,4.239224709782114e+27,0.990444540977478,291.0,38164.0,108.0,263.0,5.165472030639648,1.9517134550182717e+28,0.9909853935241699,296.0,38180.0,94.0,256.0,5.1734349727630615,3.854264299909242e+20,0.990908145904541,304.0,38169.0,103.0,250.0,
2,20,5.197985887527466,6.538206593626361e+22,0.9914490580558777,330.0,38164.0,85.0,247.0,5.078811883926392,1.2561363798763357e+28,0.989594578742981,380.0,38042.0,158.0,246.0,5.054086923599243,2.7471025289560064e+16,0.9905475974082947,311.0,38148.0,101.0,266.0,5.02028226852417,369272933056512.0,0.9901612401008606,317.0,38127.0,155.0,227.0,5.0162999629974365,1.2838420133479395e+26,0.9882810711860657,304.0,38067.0,223.0,232.0,
2,21,5.028034925460815,8.500089663971978e+27,0.9902642369270325,339.0,38109.0,139.0,239.0,5.077946186065674,2.866027830286002e+27,0.9896718859672546,299.0,38126.0,127.0,274.0,5.057219982147217,6.784926391292673e+22,0.9901869893074036,331.0,38114.0,142.0,239.0,4.994359970092773,6.704103888057077e+26,0.9911914467811584,321.0,38163.0,108.0,234.0,5.191670179367065,1.8509946077670594e+25,0.989980936050415,315.0,38122.0,136.0,253.0,
2,22,5.142771005630493,3.5607897659434137e+27,0.9885901212692261,340.0,38043.0,204.0,239.0,5.187399864196777,3.190849610704182e+27,0.9915263056755066,322.0,38175.0,106.0,223.0,5.1315598487854,3.092563292244121e+28,0.990959644317627,321.0,38154.0,108.0,243.0,5.175233840942383,3.3827621988546007e+24,0.991371750831604,349.0,38142.0,77.0,258.0,6.152946949005127,1.8573318843141527e+28,0.9906248450279236,289.0,38173.0,111.0,253.0,
2,23,5.225825071334839,1.9004012833478688e+28,0.9913202524185181,327.0,38162.0,111.0,226.0,5.194115877151489,1.7372553272809297e+26,0.9891825318336487,339.0,38067.0,173.0,247.0,5.050184965133667,5.586385924069419e+19,0.9912430047988892,305.0,38181.0,84.0,256.0,5.043710947036743,4.648973233880316e+27,0.989543080329895,332.0,38088.0,151.0,255.0,5.028717041015625,1.2154325765452369e+27,0.990959644317627,320.0,38155.0,123.0,228.0,
2,24,5.049539804458618,8.981693864047477e+26,0.986864447593689,313.0,38003.0,274.0,236.0,5.01550817489624,3.4131294211486515e+17,0.9908308982849121,335.0,38135.0,131.0,225.0,5.047545909881592,1.0143157686899978e+27,0.987250804901123,330.0,38001.0,260.0,235.0,5.090600967407227,4.227971144432739e+25,0.9908051490783691,314.0,38155.0,81.0,276.0,5.046525955200195,6.358850641476809e+27,0.991835355758667,321.0,38188.0,96.0,221.0,
2,25,5.136699199676514,3.0165492036437758e+26,0.9904187917709351,281.0,38173.0,126.0,246.0,5.210458040237427,6.412192132084063e+27,0.9875856637954712,285.0,38059.0,220.0,262.0,5.183898210525513,1.5971808912886605e+23,0.9833616614341736,366.0,37814.0,415.0,231.0,5.174627065658569,3.5529725255142605e+17,0.9907535910606384,319.0,38148.0,128.0,231.0,5.245466947555542,3.072892350752547e+24,0.9910884499549866,341.0,38139.0,115.0,231.0,
2,26,5.215022087097168,2.0781829783966094e+25,0.9908308982849121,312.0,38158.0,129.0,227.0,5.162350177764893,2.0469256623166113e+23,0.9865811467170715,356.0,37949.0,283.0,238.0,5.199854135513306,1.8421023409512697e+27,0.9906505942344666,367.0,38096.0,111.0,252.0,5.166587829589844,2.362766650916529e+28,0.990496039390564,307.0,38150.0,102.0,267.0,5.170746088027954,5.853395989687844e+22,0.988641619682312,320.0,38065.0,185.0,256.0,
