FL round,Epoch,Client 1 Epoch Time (seconds),Client 1 Training Loss,Client 1 Training Accuracy,Client 1 True Positives,Client 1 True Negatives,Client 1 False Positives,Client 1 False Negatives,Client 2 Epoch Time (seconds),Client 2 Training Loss,Client 2 Training Accuracy,Client 2 True Positives,Client 2 True Negatives,Client 2 False Positives,Client 2 False Negatives,Client 3 Epoch Time (seconds),Client 3 Training Loss,Client 3 Training Accuracy,Client 3 True Positives,Client 3 True Negatives,Client 3 False Positives,Client 3 False Negatives,Client 4 Epoch Time (seconds),Client 4 Training Loss,Client 4 Training Accuracy,Client 4 True Positives,Client 4 True Negatives,Client 4 False Positives,Client 4 False Negatives,Client 5 Epoch Time (seconds),Client 5 Training Loss,Client 5 Training Accuracy,Client 5 True Positives,Client 5 True Negatives,Client 5 False Positives,Client 5 False Negatives,FL Round Time (seconds)
1,11,4.728582859039307,1.6695404878689274e+28,0.9905990958213806,291.0,38170.0,128.0,237.0,4.69711709022522,2.3806674303952376e+26,0.9852160811424255,321.0,37931.0,353.0,221.0,4.674735069274902,9.284409804237487e+27,0.9885386228561401,305.0,38076.0,217.0,228.0,4.6740758419036865,2.8047190617861043e+25,0.9912945032119751,296.0,38192.0,86.0,252.0,5.039582014083862,2.8865803034034176e+16,0.9883583188056946,351.0,38023.0,196.0,256.0,
1,12,4.685561895370483,1.9081248317897641e+28,0.9903415441513062,299.0,38152.0,121.0,254.0,4.693706035614014,2.046947383357758e+26,0.987328052520752,303.0,38031.0,239.0,253.0,4.70332407951355,1.0656148653082013e+28,0.9892855286598206,326.0,38084.0,153.0,263.0,4.6679089069366455,9.455533903329329e+26,0.988667368888855,303.0,38083.0,172.0,268.0,4.672580718994141,2.5086530068139707e+27,0.9860660433769226,339.0,37946.0,322.0,219.0,
1,13,4.746234178543091,3.140842258407786e+26,0.9911141991615295,322.0,38159.0,108.0,237.0,4.704433917999268,8.486824150765771e+19,0.9902127385139465,316.0,38130.0,126.0,254.0,4.684401750564575,1.2281307536928058e+24,0.9912687540054321,319.0,38168.0,106.0,233.0,4.691583871841431,9.829335478612022e+27,0.9907535910606384,304.0,38163.0,90.0,269.0,4.6702117919921875,5.140708201333656e+25,0.991346001625061,320.0,38170.0,111.0,225.0,
1,14,4.675196170806885,3.969553750416914e+26,0.990496039390564,340.0,38117.0,124.0,245.0,4.687827110290527,7.734520702855388e+19,0.9791892170906067,315.0,37703.0,587.0,221.0,4.665532827377319,3.1692438986013376e+27,0.9905990958213806,363.0,38098.0,131.0,234.0,4.739000082015991,2.7856037369556133e+20,0.9888476729393005,297.0,38096.0,166.0,267.0,4.678284168243408,2.4181234114203475e+28,0.9907020926475525,334.0,38131.0,116.0,245.0,
1,15,5.14713978767395,7.831411424434792e+27,0.9869417548179626,325.0,37994.0,252.0,255.0,4.820855140686035,1.0111873484690492e+28,0.988615870475769,310.0,38074.0,208.0,234.0,5.5376503467559814,7.723578417854496e+25,0.9915005564689636,292.0,38204.0,56.0,274.0,5.518653869628906,4.617424283999885e+27,0.9902384877204895,321.0,38126.0,114.0,265.0,5.202209949493408,1.9306074578336867e+27,0.9878432154655457,310.0,38044.0,232.0,240.0,
1,16,5.7010040283203125,5.551140029725837e+27,0.9915520548820496,307.0,38191.0,111.0,217.0,4.818613052368164,4.002475359417358e+27,0.9911399483680725,352.0,38130.0,93.0,251.0,5.665810823440552,4.104612693957223e+26,0.9910112023353577,323.0,38154.0,100.0,249.0,5.1308958530426025,2.0277301556775778e+27,0.990032434463501,315.0,38124.0,100.0,287.0,4.793487071990967,8.794967302445142e+23,0.9887446761131287,313.0,38076.0,182.0,255.0,
1,17,4.8890769481658936,2.457606032915069e+26,0.9905475974082947,303.0,38156.0,119.0,248.0,5.239187002182007,1.698642897733746e+28,0.990496039390564,292.0,38165.0,117.0,252.0,5.3837010860443115,4.727758953156434e+28,0.9920671582221985,286.0,38232.0,58.0,250.0,5.770027160644531,1.4103298430431606e+20,0.989517331123352,319.0,38100.0,181.0,226.0,6.057581901550293,6.281425524528778e+26,0.9906248450279236,332.0,38130.0,95.0,269.0,
1,18,6.393304109573364,5.716202204052362e+28,0.9911141991615295,285.0,38196.0,93.0,252.0,5.633527994155884,5.055019422655949e+27,0.990882396697998,296.0,38176.0,125.0,229.0,5.017593145370483,7.228990347835508e+27,0.9887189269065857,330.0,38058.0,186.0,252.0,5.563521146774292,5.813926442553569e+21,0.9907535910606384,308.0,38159.0,132.0,227.0,5.932445049285889,1.119243711915938e+28,0.990496039390564,346.0,38111.0,127.0,242.0,
1,19,5.382681131362915,1.9703071828640527e+23,0.988693118095398,298.0,38089.0,217.0,222.0,6.002600908279419,3.6614791048604685e+26,0.9840313196182251,309.0,37897.0,381.0,239.0,5.836546182632446,1.434010961660185e+26,0.9912945032119751,296.0,38192.0,72.0,266.0,6.13881778717041,3.8709658350699457e+28,0.9906763434410095,303.0,38161.0,92.0,270.0,6.253427028656006,9.308060301027413e+26,0.9917323589324951,322.0,38183.0,102.0,219.0,
1,20,6.740404367446899,1.6487685685982149e+28,0.9891825318336487,309.0,38097.0,149.0,271.0,6.9465720653533936,1.701143981082236e+26,0.9885643720626831,303.0,38079.0,181.0,263.0,7.2563252449035645,5.695344573829986e+27,0.9912945032119751,291.0,38197.0,101.0,237.0,6.579498052597046,1.0572482486105011e+28,0.991835355758667,274.0,38235.0,73.0,244.0,6.315406084060669,1.9849209442796727e+26,0.9876371622085571,326.0,38020.0,250.0,230.0,
1,21,6.31656813621521,1.0326796647467235e+28,0.9896976351737976,312.0,38114.0,146.0,254.0,5.695373058319092,4.561583220371312e+24,0.9920414090156555,287.0,38230.0,57.0,252.0,5.602035999298096,3.274150384574571e+27,0.9907020926475525,291.0,38174.0,100.0,261.0,5.486965894699097,1.7714927148660355e+25,0.9888219237327576,310.0,38082.0,186.0,248.0,5.5900349617004395,2.3628234401045807e+19,0.9902899861335754,307.0,38142.0,124.0,253.0,
1,22,5.867772817611694,8.190100725996027e+24,0.9892597794532776,336.0,38073.0,177.0,240.0,5.781709909439087,5.842680637208088e+27,0.9880492687225342,338.0,38024.0,238.0,226.0,5.690448999404907,4.1040568050850673e+20,0.9843146204948425,356.0,37861.0,410.0,199.0,6.015359878540039,5.853307142386165e+27,0.9874568581581116,295.0,38044.0,215.0,272.0,6.717076063156128,1.0743054732428166e+21,0.9856281876564026,364.0,37904.0,317.0,241.0,
1,23,5.79460883140564,3.867703181934804e+21,0.9898006319999695,356.0,38074.0,154.0,242.0,5.647040843963623,8.596706625880344e+25,0.9784165024757385,327.0,37661.0,584.0,254.0,5.875748157501221,3.5524279306417775e+27,0.9908308982849121,329.0,38141.0,128.0,228.0,6.2759339809417725,2.3644318860044285e+24,0.9853191375732422,323.0,37933.0,332.0,238.0,6.002354860305786,7.025821745530438e+26,0.9848297238349915,325.0,37912.0,352.0,237.0,
1,24,5.748053073883057,1.9082886960620453e+25,0.9783650040626526,333.0,37653.0,612.0,228.0,5.795464992523193,9.916768913450733e+27,0.9897233843803406,313.0,38114.0,167.0,232.0,5.292344093322754,5.962861022662667e+24,0.987276554107666,325.0,38007.0,263.0,231.0,5.183382034301758,1.9383453799785643e+28,0.9912430047988892,338.0,38148.0,107.0,233.0,5.052430152893066,5.3062557390115515e+26,0.985499382019043,340.0,37923.0,318.0,245.0,
1,25,4.911205053329468,2.0614437793241756e+28,0.9907535910606384,292.0,38175.0,97.0,262.0,4.959747076034546,7.168387633364948e+22,0.991346001625061,339.0,38151.0,121.0,215.0,5.291456699371338,1.43993702246605e+28,0.9893370270729065,327.0,38085.0,171.0,243.0,5.1919639110565186,2.788660594609188e+24,0.986838698387146,349.0,37966.0,292.0,219.0,5.689976930618286,2.4463950979912484e+27,0.9888991713523865,321.0,38074.0,200.0,231.0,
1,26,5.231796979904175,1.7602882093531005e+19,0.989594578742981,343.0,38079.0,142.0,262.0,5.0826802253723145,1.527281573513116e+26,0.990444540977478,309.0,38146.0,98.0,273.0,5.604370832443237,6.478781631563198e+27,0.988178014755249,288.0,38079.0,224.0,235.0,5.748295307159424,4.426774749027879e+26,0.9901097416877747,317.0,38125.0,152.0,232.0,5.394372224807739,1.8347951671131672e+24,0.9915520548820496,325.0,38173.0,75.0,253.0,
1,27,5.388421058654785,3.950331874157227e+26,0.987765908241272,347.0,38004.0,226.0,249.0,5.525392293930054,1.3528848006616689e+28,0.9903415441513062,351.0,38100.0,119.0,256.0,5.408504009246826,7.789052830101119e+25,0.9804254770278931,316.0,37750.0,522.0,238.0,5.705591678619385,2.825030369546645e+28,0.991371750831604,320.0,38171.0,86.0,249.0,5.381950855255127,8.601678715161112e+24,0.989980936050415,343.0,38094.0,111.0,278.0,
1,28,5.2482008934021,3.3164418304539726e+24,0.986426591873169,315.0,37984.0,311.0,216.0,5.193588972091675,3.922879367021068e+19,0.9910627007484436,310.0,38169.0,84.0,263.0,5.578588962554932,1.3883584798112227e+27,0.9884613156318665,343.0,38035.0,227.0,221.0,5.417794227600098,9.224279911811107e+27,0.9883068203926086,334.0,38038.0,222.0,232.0,5.181680917739868,2.2786250545057176e+23,0.9888219237327576,292.0,38100.0,175.0,259.0,
1,29,5.268157005310059,1.340904747190439e+27,0.9837995171546936,356.0,37841.0,405.0,224.0,5.1678307056427,1.4424839374419439e+24,0.9905217885971069,312.0,38146.0,123.0,245.0,5.250828981399536,4.23083933643504e+26,0.9884871244430542,329.0,38050.0,222.0,225.0,5.269057989120483,6.039662039033446e+17,0.9823829531669617,349.0,37793.0,448.0,236.0,5.464580059051514,2.924230443785048e+25,0.9838252663612366,361.0,37837.0,403.0,225.0,
1,30,5.910790920257568,1.1679914614973996e+27,0.9894658327102661,305.0,38112.0,135.0,274.0,6.284673690795898,6.791277150017372e+27,0.9875856637954712,335.0,38009.0,231.0,251.0,6.247787714004517,6.640243473683183e+26,0.9915005564689636,267.0,38229.0,63.0,267.0,6.085946083068848,1.8520529574264864e+27,0.9844949245452881,350.0,37874.0,385.0,217.0,6.009428024291992,7.917707348005957e+22,0.980451226234436,325.0,37742.0,538.0,221.0,924.3669271469116
2,1,5.99329400062561,3.43556557142003e+23,0.9911914467811584,330.0,38154.0,92.0,250.0,5.607898235321045,9.67753191177742e+19,0.9878947138786316,314.0,38042.0,210.0,260.0,5.715732097625732,2.1072547482195216e+28,0.9905217885971069,328.0,38130.0,100.0,268.0,5.832516193389893,2.3153022572810323e+21,0.9885643720626831,319.0,38063.0,184.0,260.0,6.025060653686523,1.5927937093513696e+26,0.9892082810401917,344.0,38063.0,183.0,236.0,
2,2,5.35557222366333,3.474218812313218e+28,0.991809606552124,311.0,38197.0,81.0,237.0,5.6690778732299805,3.0149526158081033e+28,0.9920671582221985,312.0,38206.0,104.0,204.0,5.343111753463745,3.094605559013688e+20,0.989980936050415,310.0,38127.0,147.0,242.0,5.5976951122283936,3.772125121578271e+17,0.990444540977478,310.0,38145.0,104.0,267.0,5.893506050109863,4.1025026234089734e+19,0.9855251908302307,306.0,37958.0,331.0,231.0,
2,3,6.582124948501587,9.322387075492724e+27,0.9870447516441345,311.0,38012.0,255.0,248.0,6.713505029678345,2.926539348953778e+27,0.9896203279495239,339.0,38084.0,161.0,242.0,6.805999755859375,3.394564679355691e+26,0.9920156598091125,310.0,38206.0,81.0,229.0,6.746588945388794,6.375391910674681e+27,0.9908308982849121,287.0,38183.0,124.0,232.0,6.7596588134765625,4.2217838297692556e+26,0.9908566474914551,325.0,38146.0,96.0,259.0,
2,4,6.368376016616821,2.071212702748964e+28,0.9906505942344666,320.0,38143.0,110.0,253.0,5.815155029296875,1.5271666272391067e+25,0.9905475974082947,333.0,38126.0,119.0,248.0,5.659548997879028,4.5344277343900795e+18,0.9894658327102661,313.0,38104.0,155.0,254.0,5.672091245651245,2.5871931913545974e+18,0.9907535910606384,341.0,38126.0,138.0,221.0,5.630590915679932,4.52532993537721e+19,0.990058183670044,312.0,38128.0,136.0,250.0,
2,5,5.602683782577515,4.887762941713577e+27,0.9877916574478149,350.0,38002.0,232.0,242.0,5.544986963272095,3.1271759961391104e+19,0.991346001625061,305.0,38185.0,103.0,233.0,5.399454832077026,2.3425742840724265e+28,0.9911656975746155,318.0,38165.0,106.0,237.0,5.364451885223389,1.6349081794739707e+25,0.9902384877204895,325.0,38122.0,130.0,249.0,5.353796005249023,3.1235363495319665e+28,0.9914748072624207,317.0,38178.0,94.0,237.0,
2,6,5.369377136230469,1.1528494885179832e+28,0.988615870475769,320.0,38064.0,217.0,225.0,5.645949363708496,1.3749845626876672e+25,0.9887446761131287,297.0,38092.0,182.0,255.0,6.376560926437378,4.850375479264071e+19,0.9919899106025696,279.0,38236.0,71.0,240.0,5.442173004150391,1.473987661670514e+25,0.989543080329895,316.0,38104.0,148.0,258.0,5.488688945770264,4.712857407660577e+27,0.9906505942344666,325.0,38138.0,119.0,244.0,
2,7,5.569298982620239,4.92015523983957e+25,0.9914748072624207,308.0,38187.0,99.0,232.0,5.806221008300781,3.654643848311396e+27,0.9884871244430542,337.0,38042.0,207.0,240.0,6.147596120834351,5.391907734881576e+27,0.9898263812065125,342.0,38089.0,159.0,236.0,6.094811201095581,1.700382204338968e+27,0.989568829536438,339.0,38082.0,155.0,250.0,6.270445823669434,3.346319064905311e+27,0.9832586646080017,366.0,37810.0,401.0,249.0,
2,8,6.252432107925415,6.820085946746119e+26,0.9910112023353577,320.0,38157.0,112.0,237.0,6.3910651206970215,1.7010185432225347e+26,0.9887189269065857,311.0,38077.0,212.0,226.0,6.50565505027771,2.0764354260967865e+26,0.9903672933578491,293.0,38159.0,150.0,224.0,7.456732988357544,2.5548087674921472e+28,0.9897233843803406,305.0,38122.0,122.0,277.0,6.544977188110352,2.527231091705485e+28,0.9912171959877014,338.0,38147.0,89.0,252.0,
2,9,6.427098989486694,8.078452729827104e+25,0.9876629114151001,350.0,37997.0,244.0,235.0,5.941619873046875,1.8081148052912702e+26,0.988229513168335,317.0,38052.0,196.0,261.0,5.772398948669434,8.330269527937909e+19,0.991397500038147,300.0,38192.0,100.0,234.0,5.606898784637451,1.7177128994865152e+16,0.9839283227920532,354.0,37848.0,412.0,212.0,5.655080080032349,1.2098795015258447e+28,0.9902899861335754,328.0,38121.0,158.0,219.0,
2,10,5.63666296005249,2.755888454964287e+25,0.9767681360244751,323.0,37601.0,669.0,233.0,5.4869489669799805,1.6690404958279702e+21,0.9879977107048035,341.0,38019.0,215.0,251.0,5.547147035598755,3.92283368170143e+26,0.9896461367607117,304.0,38120.0,112.0,290.0,5.384708881378174,1.414843577082492e+27,0.9883325695991516,327.0,38046.0,231.0,222.0,5.369436740875244,4.377519802528762e+27,0.9906505942344666,294.0,38169.0,114.0,249.0,
2,11,5.426640748977661,2.193774535366281e+23,0.9742698073387146,323.0,37504.0,794.0,205.0,5.4413769245147705,3.9538757150547157e+27,0.9915778040885925,311.0,38188.0,96.0,231.0,5.6526408195495605,1.7357471906607535e+25,0.9921186566352844,288.0,38232.0,89.0,217.0,6.228299140930176,3.362762049850758e+27,0.9905475974082947,288.0,38171.0,103.0,264.0,5.850892066955566,2.7943552197968924e+26,0.990006685256958,307.0,38131.0,121.0,267.0,
2,12,6.606295824050903,3.244093850076679e+26,0.9911141991615295,335.0,38146.0,97.0,248.0,6.488241910934448,1.2505190769834276e+25,0.9874826073646545,298.0,38042.0,247.0,239.0,6.15168309211731,2.958781379902547e+26,0.9903415441513062,316.0,38135.0,121.0,254.0,6.258640289306641,2.0606330227860432e+26,0.9907020926475525,286.0,38179.0,118.0,243.0,5.922349214553833,3.642132233462938e+28,0.9908051490783691,314.0,38155.0,82.0,275.0,
2,13,5.770719051361084,2.378683623265365e+28,0.9902899861335754,308.0,38141.0,92.0,285.0,5.530180215835571,1.5131128064788428e+28,0.991346001625061,287.0,38203.0,111.0,225.0,5.644810914993286,4.022071409433836e+27,0.9890537261962891,341.0,38060.0,175.0,250.0,5.7009217739105225,7.555409308712631e+21,0.990496039390564,325.0,38132.0,104.0,265.0,5.737155199050903,1.1062322936048493e+28,0.9910627007484436,305.0,38174.0,102.0,245.0,
2,14,5.5824220180511475,9.836238397818357e+27,0.9916550517082214,331.0,38171.0,94.0,230.0,5.520615100860596,5.342777414585421e+27,0.991809606552124,304.0,38204.0,87.0,231.0,5.541254758834839,1.4964822965398746e+20,0.9876114130020142,331.0,38014.0,230.0,251.0,5.608488082885742,7.434320096889277e+25,0.987250804901123,307.0,38024.0,253.0,242.0,5.5668418407440186,4.99877426695754e+27,0.991835355758667,290.0,38219.0,65.0,252.0,
2,15,6.400766849517822,1.6461778034346378e+22,0.985885739326477,359.0,37919.0,321.0,227.0,7.0221052169799805,1.2261933992864907e+20,0.9907535910606384,301.0,38166.0,81.0,278.0,6.187170028686523,1.350280481262892e+24,0.9898521900177002,333.0,38099.0,149.0,245.0,8.197324991226196,3.9310712597349855e+25,0.9908051490783691,312.0,38157.0,92.0,265.0,11.243340015411377,1.4539121090230852e+20,0.9878689646720886,306.0,38049.0,241.0,230.0,
2,16,13.044625282287598,1.5904011435865793e+25,0.9915263056755066,318.0,38179.0,100.0,229.0,14.398797035217285,1.884258227703665e+28,0.9890279769897461,317.0,38083.0,193.0,233.0,11.345915079116821,4.5179365553092533e+21,0.9825374484062195,319.0,37829.0,442.0,236.0,9.26056981086731,7.099161452412748e+22,0.9898521900177002,317.0,38115.0,167.0,227.0,8.86951494216919,7.884799548411064e+27,0.9897491335868835,331.0,38097.0,147.0,251.0,
2,17,16.339413166046143,3.872258169687564e+27,0.9881265163421631,321.0,38044.0,225.0,236.0,17.572926998138428,4.289722450322965e+27,0.9865296483039856,346.0,37957.0,278.0,245.0,17.37880825996399,6.373237330966872e+27,0.9878947138786316,315.0,38041.0,218.0,252.0,18.3974769115448,3.95819641867336e+23,0.9796270728111267,344.0,37691.0,577.0,214.0,15.963404655456543,3.3768660466772396e+28,0.9903930425643921,332.0,38121.0,118.0,255.0,
2,18,15.998009204864502,5.5216041942966705e+20,0.983619213104248,303.0,37887.0,433.0,203.0,14.912991285324097,4.224859639876106e+25,0.9844691753387451,351.0,37872.0,384.0,219.0,15.090565204620361,1.8829816655133984e+23,0.990959644317627,324.0,38151.0,96.0,255.0,16.879822731018066,6.100713103015326e+27,0.989568829536438,325.0,38096.0,166.0,239.0,25.675153255462646,1.0670012340484097e+28,0.9873538613319397,330.0,38005.0,247.0,244.0,
2,19,21.331373929977417,1.002971847498801e+28,0.9896203279495239,327.0,38096.0,132.0,271.0,17.76070213317871,7.816911103001235e+26,0.9916293025016785,344.0,38157.0,80.0,245.0,15.566224813461304,8.74138720666206e+25,0.9853963851928711,334.0,37925.0,284.0,283.0,10.385284185409546,3.8653936005860557e+18,0.990006685256958,314.0,38124.0,130.0,258.0,8.790162086486816,4.186707508244445e+28,0.990470290184021,323.0,38133.0,112.0,258.0,
2,20,8.220347166061401,8.099588317433858e+24,0.990006685256958,342.0,38096.0,136.0,252.0,8.005376815795898,6.96740828574663e+26,0.9901097416877747,374.0,38068.0,168.0,216.0,7.427175283432007,6.02844009856463e+22,0.9911399483680725,282.0,38200.0,101.0,243.0,7.953880071640015,4.5850754832964175e+26,0.9906763434410095,305.0,38159.0,93.0,269.0,7.158588171005249,2.243351905209231e+21,0.989130973815918,345.0,38059.0,186.0,236.0,
2,21,8.228353023529053,3.951087157646581e+27,0.9905990958213806,292.0,38169.0,113.0,252.0,16.607908248901367,5.247440509141817e+27,0.9908308982849121,302.0,38168.0,115.0,241.0,22.691824913024902,5.440603007165497e+28,0.991835355758667,288.0,38221.0,86.0,231.0,9.928786039352417,1.808681120334333e+26,0.9786998629570007,372.0,37627.0,625.0,202.0,8.163725137710571,5.507536636398797e+16,0.9912687540054321,334.0,38153.0,104.0,235.0,
2,22,7.343410968780518,1.2716829399900818e+24,0.990908145904541,301.0,38172.0,114.0,239.0,6.596799850463867,2.7222437612662692e+26,0.9879204630851746,318.0,38039.0,256.0,213.0,6.124265909194946,1.3012053469380608e+28,0.9896718859672546,334.0,38091.0,128.0,273.0,5.821297883987427,6.04377178564232e+25,0.9906505942344666,294.0,38169.0,127.0,236.0,8.194681167602539,1.3641462243240193e+26,0.989517331123352,300.0,38119.0,181.0,226.0,
2,23,5.446271896362305,1.8181296311932587e+28,0.990908145904541,330.0,38143.0,90.0,263.0,5.423064231872559,1.741959837315536e+27,0.9911914467811584,334.0,38150.0,104.0,238.0,5.439239263534546,2.501372191355537e+23,0.9857311844825745,328.0,37944.0,333.0,221.0,5.334836006164551,3.4399426957889295e+28,0.9894143342971802,330.0,38085.0,178.0,233.0,5.5682008266448975,6.86626537828629e+27,0.9911914467811584,353.0,38131.0,73.0,269.0,
2,24,6.131339073181152,3.2020648114375695e+24,0.9906505942344666,341.0,38122.0,85.0,278.0,6.267027854919434,1.7368158520501176e+27,0.9887961745262146,327.0,38064.0,209.0,226.0,6.531122922897339,2.9352485290964477e+22,0.9897491335868835,285.0,38143.0,140.0,258.0,6.323996067047119,1.4859628590363666e+27,0.9888734221458435,315.0,38079.0,194.0,238.0,6.401216983795166,2.853784622942514e+28,0.990908145904541,327.0,38146.0,118.0,235.0,
2,25,6.616741895675659,2.2758895108495e+28,0.9897491335868835,314.0,38114.0,132.0,266.0,6.340406179428101,2.2364429004203622e+17,0.9910627007484436,322.0,38157.0,108.0,239.0,6.258288145065308,2.1727905641431426e+25,0.9909853935241699,320.0,38156.0,120.0,230.0,5.824936866760254,7.703803047038878e+27,0.9905733466148376,318.0,38142.0,112.0,254.0,6.056534051895142,1.5850207782297928e+20,0.9915778040885925,304.0,38195.0,62.0,265.0,
2,26,5.899392127990723,1.542370936378434e+27,0.9915263056755066,291.0,38206.0,93.0,236.0,6.082413673400879,5.416876251535569e+25,0.9893370270729065,324.0,38088.0,170.0,244.0,5.8793463706970215,1.6610274778102582e+28,0.9902384877204895,345.0,38102.0,147.0,232.0,6.4204089641571045,8.506748887854041e+24,0.9876371622085571,348.0,37998.0,244.0,236.0,6.017540216445923,2.084417376268908e+20,0.9870447516441345,328.0,37995.0,238.0,265.0,
