Node,Epoch,FL Round,Accuracy,Loss,Epoch Time,FL Round Time,Confusion Matrix,Convergence Time
1,14,1,0.7850567102432251,0.40060749650001526,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,15,1,0.7841088175773621,0.40075743198394775,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,16,1,0.7835071682929993,0.401214599609375,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,17,1,0.7851020097732544,0.40043124556541443,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,18,1,0.7849021553993225,0.40062767267227173,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,19,1,0.7843787670135498,0.4004669189453125,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,20,1,0.7838245034217834,0.400770366191864,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,21,1,0.7843478918075562,0.4006151854991913,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,22,1,0.7838945388793945,0.40057966113090515,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,23,1,0.7846301794052124,0.40038061141967773,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,24,1,0.7842943072319031,0.4002589285373688,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,25,1,0.784442663192749,0.40059199929237366,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,26,1,0.784809410572052,0.4003308415412903,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,27,1,0.7833073139190674,0.4008464813232422,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,28,1,0.784397304058075,0.4008204936981201,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,29,1,0.7848032116889954,0.40027284622192383,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,30,1,0.783995509147644,0.40105903148651123,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,31,1,0.7840017080307007,0.40055158734321594,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,32,1,0.7843746542930603,0.4003758132457733,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,33,1,0.7841026782989502,0.4006302058696747,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,34,1,0.7839275002479553,0.4006493091583252,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,35,1,0.7835051417350769,0.40110185742378235,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,36,1,0.7835463285446167,0.40077638626098633,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,37,1,0.7842015624046326,0.40049391984939575,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,38,1,0.784232497215271,0.40084829926490784,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,39,1,0.7843911647796631,0.40065547823905945,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
1,40,1,0.7841459512710571,0.4006618857383728,536.0476560592651,2559.738580942154,"382902, 0, 102412, 0",
2,1,1,0.7901214361190796,1059642015744.0,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,2,1,0.787918746471405,0.5182893872261047,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,3,1,0.787918746471405,0.5183762311935425,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,4,1,0.787918746471405,0.5185030102729797,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,5,1,0.787918746471405,0.5182996988296509,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,6,1,0.787918746471405,0.5185326933860779,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,7,1,0.787918746471405,0.5184085965156555,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,8,1,0.787918746471405,0.5184319615364075,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,9,1,0.787918746471405,0.5183510184288025,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,10,1,0.787918746471405,0.5184605121612549,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,11,1,0.787918746471405,0.5184965133666992,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,12,1,0.787918746471405,0.5183400511741638,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,13,1,0.787918746471405,0.5183553695678711,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,14,1,0.787918746471405,0.51851886510849,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,15,1,0.787918746471405,0.518375039100647,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,16,1,0.787918746471405,0.518485963344574,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,17,1,0.787918746471405,0.5185242295265198,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,18,1,0.787918746471405,0.5185691118240356,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,19,1,0.787918746471405,0.5184587240219116,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,20,1,0.787918746471405,0.5184522867202759,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,21,1,0.787918746471405,0.5184274315834045,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,22,1,0.787918746471405,0.5183597803115845,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,23,1,0.787918746471405,0.51835036277771,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,24,1,0.787918746471405,0.5184556245803833,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,25,1,0.787918746471405,0.5184213519096375,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,26,1,0.787918746471405,0.5185367465019226,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,27,1,0.787918746471405,0.5184633135795593,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,28,1,0.787918746471405,0.5183805823326111,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,29,1,0.787918746471405,0.5183817744255066,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,30,1,0.787918746471405,0.5184459090232849,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,31,1,0.787918746471405,0.5184446573257446,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,32,1,0.787918746471405,0.5183809995651245,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,33,1,0.787918746471405,0.5185326337814331,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,34,1,0.787918746471405,0.5184260010719299,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,35,1,0.787918746471405,0.5184176564216614,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,36,1,0.787918746471405,0.5183905959129333,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,37,1,0.787918746471405,0.5185192823410034,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,38,1,0.787918746471405,0.5184769630432129,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,39,1,0.787918746471405,0.5185112953186035,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
2,40,1,0.787918746471405,0.5184602737426758,545.9399333000183,2559.738580942154,"382388, 0, 102926, 0",
3,1,1,0.8429656028747559,7873356103680.0,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,2,1,0.7888748049736023,0.511968195438385,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,3,1,0.7888748049736023,0.5119105577468872,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,4,1,0.7888748049736023,0.5114783048629761,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,5,1,0.7888748049736023,0.5098614692687988,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,6,1,0.7888748049736023,0.5097033977508545,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,7,1,0.7888748049736023,0.5097113251686096,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,8,1,0.7888748049736023,0.509660005569458,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,9,1,0.7888748049736023,0.509891152381897,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,10,1,0.7888748049736023,0.5097998380661011,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,11,1,0.7888748049736023,0.5098922848701477,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,12,1,0.7888748049736023,0.5096868276596069,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,13,1,0.7888748049736023,0.5099003911018372,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,14,1,0.7888748049736023,0.5097764134407043,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,15,1,0.7888748049736023,0.5097748637199402,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,16,1,0.7888748049736023,0.5098244547843933,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,17,1,0.7888748049736023,0.5098012685775757,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,18,1,0.7888748049736023,0.5098038911819458,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,19,1,0.7888748049736023,0.5097836256027222,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,20,1,0.7888748049736023,0.509962797164917,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,21,1,0.7888748049736023,0.5097793340682983,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,22,1,0.7888748049736023,0.5098181962966919,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,23,1,0.7888748049736023,0.5096463561058044,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,24,1,0.7888748049736023,0.5099062919616699,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,25,1,0.7888748049736023,0.509722113609314,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,26,1,0.7888748049736023,0.5097865462303162,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,27,1,0.7888748049736023,0.5097487568855286,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,28,1,0.7888748049736023,0.5098463892936707,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,29,1,0.7888748049736023,0.5098602771759033,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,30,1,0.7888748049736023,0.5098168253898621,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,31,1,0.7888748049736023,0.5097410082817078,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,32,1,0.7888748049736023,0.5098713636398315,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,33,1,0.7888748049736023,0.5099072456359863,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,34,1,0.7888748049736023,0.5098739266395569,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,35,1,0.7888748049736023,0.5098251104354858,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,36,1,0.7888748049736023,0.5098069310188293,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,37,1,0.7888748049736023,0.5099031925201416,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,38,1,0.7888748049736023,0.5096521377563477,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,39,1,0.7888748049736023,0.5098243355751038,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
3,40,1,0.7888748049736023,0.5098294615745544,451.7821743488312,2559.738580942154,"382852, 0, 102462, 0",
4,1,1,0.7890784740447998,12539942404096.0,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,2,1,0.7884397506713867,0.517776608467102,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,3,1,0.7884397506713867,0.517675518989563,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,4,1,0.7884397506713867,0.5177338719367981,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,5,1,0.7884397506713867,0.5177661180496216,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,6,1,0.7884397506713867,0.5179188847541809,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,7,1,0.7884397506713867,0.5176578760147095,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,8,1,0.7884397506713867,0.5178338885307312,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,9,1,0.7884397506713867,0.5176947712898254,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,10,1,0.7884397506713867,0.5177322626113892,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,11,1,0.7884397506713867,0.5178068280220032,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,12,1,0.7884397506713867,0.5178114771842957,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,13,1,0.7884397506713867,0.5176769495010376,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,14,1,0.7884397506713867,0.5177914500236511,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,15,1,0.7884397506713867,0.5177449584007263,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,16,1,0.7884397506713867,0.5176889300346375,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,17,1,0.7884397506713867,0.517715573310852,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,18,1,0.7884397506713867,0.5177366733551025,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,19,1,0.7884397506713867,0.5177188515663147,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,20,1,0.7884397506713867,0.5177590847015381,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,21,1,0.7884397506713867,0.5177353024482727,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,22,1,0.7884397506713867,0.5178441405296326,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,23,1,0.7884397506713867,0.5176839828491211,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,24,1,0.7884397506713867,0.5177920460700989,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,25,1,0.7884397506713867,0.5177395343780518,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,26,1,0.7884397506713867,0.5176949501037598,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,27,1,0.7884397506713867,0.5178625583648682,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,28,1,0.7884397506713867,0.5176924467086792,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,29,1,0.7884397506713867,0.5177298784255981,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,30,1,0.7884397506713867,0.5178967118263245,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,31,1,0.7884397506713867,0.517668604850769,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,32,1,0.7884397506713867,0.5177526473999023,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,33,1,0.7884397506713867,0.51772540807724,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,34,1,0.7884397506713867,0.5177684426307678,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,35,1,0.7884397506713867,0.5176486372947693,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,36,1,0.7884397506713867,0.5177425146102905,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,37,1,0.7884397506713867,0.5176852345466614,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,38,1,0.7884397506713867,0.5177904963493347,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,39,1,0.7884397506713867,0.5177608728408813,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
4,40,1,0.7884397506713867,0.517749547958374,451.59460282325745,2559.738580942154,"382644, 0, 102674, 0",451.59460282325745
0,1,2,0.791736900806427,3228833939456.0,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,2,2,0.7877188920974731,67.81071472167969,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,3,2,0.7875210642814636,1.2780267000198364,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,4,2,0.7877188920974731,0.5197392106056213,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,5,2,0.7877188920974731,0.5196568965911865,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,6,2,0.7877188920974731,0.5186464786529541,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,7,2,0.7877188920974731,0.5185728669166565,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,8,2,0.7877188920974731,0.5187962651252747,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,9,2,0.7877188920974731,0.5186484456062317,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,10,2,0.7877188920974731,0.518728494644165,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,11,2,0.7877188920974731,0.5186406970024109,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,12,2,0.7877188920974731,0.5186135768890381,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,13,2,0.7877188920974731,0.5186731815338135,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,14,2,0.7877188920974731,0.5187575221061707,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,15,2,0.7877188920974731,0.5186669230461121,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,16,2,0.7877188920974731,0.5187336206436157,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,17,2,0.7877188920974731,0.5187808871269226,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,18,2,0.7877188920974731,0.5186880826950073,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,19,2,0.7877188920974731,0.5186479687690735,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,20,2,0.7877188920974731,0.5187276601791382,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,21,2,0.7877188920974731,0.5187138319015503,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,22,2,0.7877188920974731,0.5186377763748169,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,23,2,0.7877188920974731,0.5188048481941223,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,24,2,0.7877188920974731,0.5187097191810608,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,25,2,0.7877188920974731,0.5187294483184814,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,26,2,0.7877188920974731,0.5187130570411682,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,27,2,0.7877188920974731,0.5186229348182678,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,28,2,0.7877188920974731,0.5185843110084534,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,29,2,0.7877188920974731,0.5187854766845703,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,30,2,0.7877188920974731,0.5186231136322021,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,31,2,0.7877188920974731,0.5186471343040466,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,32,2,0.7877188920974731,0.5186925530433655,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,33,2,0.7877188920974731,0.5186327695846558,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,34,2,0.7877188920974731,0.5187448263168335,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,35,2,0.7877188920974731,0.5186662077903748,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,36,2,0.7877188920974731,0.5186493396759033,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,37,2,0.7877188920974731,0.5186234712600708,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,38,2,0.7877188920974731,0.5188703536987305,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,39,2,0.7877188920974731,0.5186522006988525,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
0,40,2,0.7877188920974731,0.5187342762947083,445.9175560474396,2280.5541911125183,"382291, 0, 103023, 0",
1,1,2,0.7906427383422852,15045828280320.0,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
1,2,2,0.788977861404419,0.5170915126800537,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
1,3,2,0.788977861404419,0.5169955492019653,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
1,4,2,0.788977861404419,0.5168874859809875,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
1,5,2,0.788977861404419,0.5171018242835999,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
1,6,2,0.788977861404419,0.5170581936836243,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
1,7,2,0.788977861404419,0.516982913017273,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
1,8,2,0.788977861404419,0.5170459151268005,438.7014570236206,2280.5541911125183,"382902, 0, 102412, 0",
