Node,Epoch,FL Round,Accuracy,Loss,Epoch Time,FL Round Time,Confusion Matrix,Contributing Nodes,Miner Node
2,40,1,0.787918746471405,0.5184850692749023,2119.5295400619507,2208.7831349372864,"382388, 0, 102926, 0","2, 3, 0, 4, 1",
3,1,1,0.8098571300506592,22067384680448.0,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,2,1,0.7888748049736023,0.5177412033081055,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,3,1,0.7888748049736023,0.5177323222160339,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,4,1,0.7888748049736023,0.517856240272522,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,5,1,0.7888748049736023,0.5171935558319092,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,6,1,0.7888748049736023,0.5170842409133911,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,7,1,0.7888748049736023,0.5172046422958374,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,8,1,0.7888748049736023,0.5172314643859863,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,9,1,0.7888748049736023,0.5171277523040771,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,10,1,0.7888748049736023,0.5171656012535095,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,11,1,0.7888748049736023,0.5171756148338318,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,12,1,0.7888748049736023,0.5171276926994324,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,13,1,0.7888748049736023,0.5171700119972229,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,14,1,0.7888748049736023,0.517271876335144,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,15,1,0.7888748049736023,0.5172411203384399,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,16,1,0.7888748049736023,0.5171138644218445,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,17,1,0.7888748049736023,0.5171533226966858,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,18,1,0.7888748049736023,0.5171130299568176,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,19,1,0.7888748049736023,0.5172754526138306,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,20,1,0.7888748049736023,0.5171454548835754,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,21,1,0.7888748049736023,0.5171924829483032,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,22,1,0.7888748049736023,0.51717609167099,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,23,1,0.7888748049736023,0.5171578526496887,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,24,1,0.7888748049736023,0.5172041058540344,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,25,1,0.7888748049736023,0.5172160863876343,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,26,1,0.7888748049736023,0.5172437429428101,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,27,1,0.7888748049736023,0.517142653465271,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,28,1,0.7888748049736023,0.5170925259590149,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,29,1,0.7888748049736023,0.5172770023345947,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,30,1,0.7888748049736023,0.5171293616294861,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,31,1,0.7888748049736023,0.5171734094619751,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,32,1,0.7888748049736023,0.5171536803245544,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,33,1,0.7888748049736023,0.5171360969543457,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,34,1,0.7888748049736023,0.5171691179275513,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,35,1,0.7888748049736023,0.5170319080352783,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,36,1,0.7888748049736023,0.5171860456466675,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,37,1,0.7888748049736023,0.5172919631004333,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,38,1,0.7888748049736023,0.5171257257461548,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,39,1,0.7888748049736023,0.5171872973442078,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
3,40,1,0.7888748049736023,0.5170294046401978,2117.011491060257,2208.7831349372864,"382852, 0, 102462, 0","2, 3, 0, 4, 1",
0,1,1,0.9229076504707336,2181035327488.0,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,2,1,0.7871254682540894,65.4603500366211,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,3,1,0.7857552170753479,0.39103537797927856,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,4,1,0.7857242822647095,0.39147132635116577,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,5,1,0.781333327293396,0.3949243724346161,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,6,1,0.78159499168396,0.3952832818031311,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,7,1,0.7818526029586792,0.3948052227497101,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,8,1,0.7811808586120605,0.3952266573905945,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,9,1,0.7821534276008606,0.39479756355285645,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,10,1,0.7819164395332336,0.3950020670890808,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,11,1,0.7810613512992859,0.39515551924705505,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,12,1,0.7814672589302063,0.3948086202144623,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,13,1,0.7818752527236938,0.39536336064338684,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,14,1,0.7814136743545532,0.39518600702285767,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,15,1,0.7812529802322388,0.3951875567436218,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,16,1,0.7815208435058594,0.3949616849422455,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,17,1,0.7810036540031433,0.39538925886154175,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,18,1,0.7817907333374023,0.39511024951934814,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,19,1,0.7820998430252075,0.39479610323905945,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,20,1,0.7825531363487244,0.39458706974983215,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,21,1,0.7814569473266602,0.394712895154953,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,22,1,0.7814363241195679,0.3947751522064209,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,23,1,0.7814940214157104,0.3948644995689392,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,24,1,0.7819844484329224,0.3949756622314453,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,25,1,0.7814857959747314,0.39520663022994995,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,26,1,0.7808346748352051,0.3953261077404022,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,27,1,0.781349778175354,0.3951393663883209,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,28,1,0.7814837694168091,0.3950216472148895,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,29,1,0.7817021608352661,0.39534690976142883,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,30,1,0.7812158465385437,0.3953172266483307,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,31,1,0.7820833325386047,0.3948429822921753,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,32,1,0.7811643481254578,0.39512601494789124,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,33,1,0.7818567156791687,0.3947792053222656,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,34,1,0.7817165851593018,0.39492446184158325,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,35,1,0.7817949056625366,0.39550429582595825,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,36,1,0.7812179327011108,0.39518386125564575,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,37,1,0.7814446091651917,0.395162969827652,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,38,1,0.7815269827842712,0.3950175344944,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,39,1,0.7826005220413208,0.3946617543697357,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
0,40,1,0.7809109091758728,0.39503300189971924,2158.042428970337,2208.7831349372864,"382291, 0, 103023, 0","2, 3, 0, 4, 1",
4,1,1,0.7882171869277954,4608538705920.0,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,2,1,0.7884397506713867,0.5176905393600464,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,3,1,0.7884397506713867,0.5178592205047607,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,4,1,0.7884397506713867,0.5177963972091675,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,5,1,0.7884397506713867,0.5177983045578003,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,6,1,0.7884397506713867,0.5176867246627808,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,7,1,0.7884397506713867,0.5177195072174072,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,8,1,0.7884397506713867,0.517766535282135,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,9,1,0.7884397506713867,0.5176141858100891,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,10,1,0.7884397506713867,0.5177542567253113,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,11,1,0.7884397506713867,0.5177178382873535,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,12,1,0.7884397506713867,0.5176399350166321,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,13,1,0.7884397506713867,0.517789363861084,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,14,1,0.7884397506713867,0.5178215503692627,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,15,1,0.7884397506713867,0.5176458954811096,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,16,1,0.7884397506713867,0.5178295373916626,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,17,1,0.7884397506713867,0.5177640318870544,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,18,1,0.7884397506713867,0.5177222490310669,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,19,1,0.7884397506713867,0.5176536440849304,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,20,1,0.7884397506713867,0.5177440047264099,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,21,1,0.7884397506713867,0.517744243144989,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,22,1,0.7884397506713867,0.5176358222961426,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,23,1,0.7884397506713867,0.5177725553512573,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,24,1,0.7884397506713867,0.5177414417266846,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,25,1,0.7884397506713867,0.5178587436676025,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,26,1,0.7884397506713867,0.5177558064460754,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,27,1,0.7884397506713867,0.5177066922187805,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,28,1,0.7884397506713867,0.5178679823875427,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,29,1,0.7884397506713867,0.5177140235900879,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,30,1,0.7884397506713867,0.5177850723266602,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,31,1,0.7884397506713867,0.5176541805267334,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,32,1,0.7884397506713867,0.5179029703140259,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,33,1,0.7884397506713867,0.5177100896835327,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,34,1,0.7884397506713867,0.5177735686302185,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,35,1,0.7884397506713867,0.517683744430542,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,36,1,0.7884397506713867,0.5177127718925476,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,37,1,0.7884397506713867,0.51785808801651,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,38,1,0.7884397506713867,0.5176529288291931,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,39,1,0.7884397506713867,0.5177482962608337,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
4,40,1,0.7884397506713867,0.5177589654922485,2107.9058961868286,2208.7831349372864,"382644, 0, 102674, 0","2, 3, 0, 4, 1",
1,1,1,0.8006960153579712,2954023665664.0,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,2,1,0.788986086845398,0.4360591769218445,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,3,1,0.788986086845398,0.4360365569591522,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,4,1,0.788986086845398,0.4355867803096771,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,5,1,0.788986086845398,0.4353077709674835,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,6,1,0.788986086845398,0.43547341227531433,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,7,1,0.788986086845398,0.43528616428375244,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,8,1,0.788986086845398,0.43537095189094543,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,9,1,0.788986086845398,0.4353197515010834,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,10,1,0.788986086845398,0.4353248178958893,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,11,1,0.788986086845398,0.4354690611362457,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,12,1,0.788986086845398,0.4353072941303253,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,13,1,0.788986086845398,0.43530789017677307,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,14,1,0.788986086845398,0.43538376688957214,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,15,1,0.788986086845398,0.43530702590942383,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,16,1,0.788986086845398,0.43539905548095703,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,17,1,0.788986086845398,0.4355394244194031,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,18,1,0.788986086845398,0.4354366958141327,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,19,1,0.788986086845398,0.43521642684936523,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,20,1,0.788986086845398,0.43542465567588806,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,21,1,0.788986086845398,0.4354182183742523,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,22,1,0.788986086845398,0.43544816970825195,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,23,1,0.788986086845398,0.4355286657810211,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,24,1,0.788986086845398,0.4355383515357971,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,25,1,0.788986086845398,0.43543940782546997,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,26,1,0.788986086845398,0.43534088134765625,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,27,1,0.788986086845398,0.43552759289741516,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,28,1,0.788986086845398,0.43539148569107056,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,29,1,0.788986086845398,0.4355294406414032,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,30,1,0.788986086845398,0.4353938698768616,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,31,1,0.788986086845398,0.4354725182056427,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,32,1,0.788986086845398,0.43534302711486816,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,33,1,0.788986086845398,0.4355042278766632,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,34,1,0.788986086845398,0.43555697798728943,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,35,1,0.788986086845398,0.43544134497642517,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,36,1,0.788986086845398,0.43539947271347046,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,37,1,0.788986086845398,0.43547847867012024,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
1,38,1,0.788986086845398,0.4353570342063904,2112.661437034607,2208.7831349372864,"382902, 0, 102408, 4","2, 3, 0, 4, 1",
