Node,FL Round,Epoch,Training Time,Loss,Accuracy,TP,TN,FP,FN,Aggregation Time,Round Time,Epsilon
1.0,1.0,30.0,252.23410892486572,99207282688.0,0.999587893486023,531.0,38279.0,6.0,10.0,,,
2.0,1.0,30.0,224.7651388645172,0.06753073632717133,0.9850873351097107,0.0,38247.0,0.0,579.0,,,
3.0,1.0,30.0,194.95554208755493,10449.80078125,0.9858084917068481,0.0,38275.0,0.0,551.0,,,
4.0,1.0,30.0,254.50591111183167,797.90234375,0.9998196959495544,576.0,38243.0,3.0,4.0,,,
5.0,1.0,30.0,282.09470200538635,2985249.0,0.9997681975364685,547.0,38270.0,5.0,4.0,,,
,,,,,,,,,,0.016419172286987305,1218.7184150218964,
1.0,2.0,30.0,254.05227971076965,266322992.0,0.9996136426925659,565.0,38246.0,13.0,2.0,,,
2.0,2.0,30.0,265.7078318595886,37448480.0,0.9993818402290344,556.0,38246.0,17.0,7.0,,,
3.0,2.0,30.0,291.9345622062683,0.012624421156942844,0.9998454451560974,554.0,38266.0,0.0,6.0,,,
4.0,2.0,30.0,307.47822403907776,0.077195905148983,0.9851645827293396,0.0,38250.0,0.0,576.0,,,
5.0,2.0,30.0,308.85488200187683,2054.82666015625,0.9998196959495544,559.0,38260.0,1.0,6.0,,,
,,,,,,,,,,0.004583835601806641,1437.5460329055786,
1.0,3.0,30.0,393.0311779975891,38959308800.0,0.9943851828575134,595.0,38013.0,210.0,8.0,,,
2.0,3.0,30.0,305.95034313201904,0.0686207041144371,0.9844691753387451,0.0,38223.0,0.0,603.0,,,
3.0,3.0,30.0,253.46077585220337,1548340352.0,0.999536395072937,565.0,38243.0,12.0,6.0,,,
4.0,3.0,30.0,306.6398708820343,46524465152.0,0.9996136426925659,534.0,38277.0,11.0,4.0,,,
5.0,3.0,30.0,218.14016795158386,27250.65625,0.998609185218811,543.0,38229.0,50.0,4.0,,,
,,,,,,,,,,0.003741025924682617,1486.467668056488,
1.0,4.0,30.0,224.9651210308075,810965.5625,0.9996136426925659,606.0,38205.0,10.0,5.0,,,
2.0,4.0,30.0,219.21894717216492,0.077854223549366,0.985010027885437,0.0,38244.0,0.0,582.0,,,
3.0,4.0,30.0,215.7960250377655,28502.916015625,0.9997939467430115,587.0,38231.0,0.0,8.0,,,
