FL round,Epoch,Client 1 Epoch Time (seconds),Client 1 Training Loss,Client 1 Training Accuracy,Client 1 True Positives,Client 1 True Negatives,Client 1 False Positives,Client 1 False Negatives,Client 2 Epoch Time (seconds),Client 2 Training Loss,Client 2 Training Accuracy,Client 2 True Positives,Client 2 True Negatives,Client 2 False Positives,Client 2 False Negatives,Client 3 Epoch Time (seconds),Client 3 Training Loss,Client 3 Training Accuracy,Client 3 True Positives,Client 3 True Negatives,Client 3 False Positives,Client 3 False Negatives,Client 4 Epoch Time (seconds),Client 4 Training Loss,Client 4 Training Accuracy,Client 4 True Positives,Client 4 True Negatives,Client 4 False Positives,Client 4 False Negatives,Client 5 Epoch Time (seconds),Client 5 Training Loss,Client 5 Training Accuracy,Client 5 True Positives,Client 5 True Negatives,Client 5 False Positives,Client 5 False Negatives,Server Aggregation Time (seconds),FL Round Time (seconds)
1,1,8.745790958404541,2.0965890473996364e+28,0.9903157949447632,345.0,38105.0,118.0,258.0,9.913435935974121,1.4443277183351487e+25,0.989543080329895,298.0,38122.0,162.0,244.0,12.12987494468689,1.2082120339207434e+28,0.9904187917709351,316.0,38138.0,130.0,242.0,9.720607995986938,1.4959563272980665e+26,0.9913202524185181,312.0,38177.0,113.0,224.0,9.099608898162842,5.633362397714305e+24,0.9875083565711975,352.0,37989.0,277.0,208.0,6.222724914550781e-05,
1,2,8.65553617477417,1.9177048826913305e+26,0.9835162162780762,356.0,37830.0,416.0,224.0,8.56959581375122,2.5791213769564604e+26,0.9910112023353577,314.0,38163.0,112.0,237.0,8.212937355041504,3.279397597819826e+26,0.9901612401008606,341.0,38103.0,118.0,264.0,8.397593975067139,7.144632226194479e+23,0.989594578742981,314.0,38108.0,156.0,248.0,8.521297931671143,6.175271153212446e+26,0.9907020926475525,293.0,38172.0,88.0,273.0,2.6941299438476562e-05,
1,3,8.868276119232178,2.3614479300761875e+28,0.9901354908943176,289.0,38154.0,127.0,256.0,8.849530696868896,2.0605779334295415e+28,0.9908566474914551,300.0,38171.0,100.0,255.0,9.440463066101074,2.033806107347088e+26,0.9907020926475525,334.0,38131.0,117.0,244.0,8.809422969818115,1.9033567764111727e+28,0.9913202524185181,334.0,38155.0,111.0,226.0,8.72271990776062,1.8437107494605446e+27,0.9869417548179626,312.0,38007.0,262.0,245.0,1.9073486328125e-05,
1,4,8.781649112701416,1.4698961738349652e+25,0.9911914467811584,316.0,38168.0,126.0,216.0,8.810481309890747,8.11252664321966e+16,0.987714409828186,300.0,38049.0,226.0,251.0,8.750509023666382,3.602091996409659e+28,0.9908051490783691,321.0,38148.0,129.0,228.0,9.017237663269043,9.460929502183913e+27,0.9880234599113464,335.0,38026.0,222.0,243.0,9.221919059753418,2.3632514018359954e+28,0.990882396697998,314.0,38158.0,95.0,259.0,2.002716064453125e-05,
1,5,9.11060357093811,4.254024311191522e+27,0.9866068959236145,312.0,37994.0,272.0,248.0,9.353224039077759,8.239871626773965e+23,0.9834131598472595,328.0,37854.0,415.0,229.0,9.259535074234009,1.0162951781160831e+28,0.989568829536438,319.0,38102.0,156.0,249.0,9.410724878311157,3.559989580773141e+23,0.9853448867797852,350.0,37907.0,328.0,241.0,9.282569169998169,3.912690923939941e+25,0.9907278418540955,299.0,38167.0,144.0,216.0,2.002716064453125e-05,
1,6,9.867461919784546,9.307430035049786e+21,0.9839025139808655,316.0,37885.0,388.0,237.0,9.943353176116943,2.5797090902226488e+26,0.9901097416877747,310.0,38132.0,121.0,263.0,9.601744174957275,2.329520364462992e+27,0.9912171959877014,310.0,38175.0,132.0,209.0,9.981215000152588,1.2942577465326339e+22,0.9917581081390381,303.0,38203.0,74.0,246.0,9.899199962615967,2.4269209809530977e+25,0.990496039390564,323.0,38134.0,131.0,238.0,1.7881393432617188e-05,
1,7,9.843687057495117,2.3170909114126384e+25,0.9910369515419006,340.0,38138.0,100.0,248.0,10.241472959518433,3.6783955992795434e+25,0.9910369515419006,329.0,38149.0,110.0,238.0,10.057179927825928,3.846043073719953e+28,0.9903672933578491,326.0,38126.0,125.0,249.0,10.117421865463257,7.943368145312533e+25,0.9920671582221985,308.0,38210.0,79.0,229.0,10.102820873260498,4.371215788558359e+19,0.990470290184021,356.0,38100.0,107.0,263.0,1.811981201171875e-05,
1,8,9.660722017288208,2.332953967617896e+27,0.9897233843803406,323.0,38104.0,189.0,210.0,9.647202730178833,8.278870930553148e+21,0.9912171959877014,325.0,38160.0,93.0,248.0,9.65414309501648,6.290669114197137e+27,0.9883840680122375,332.0,38043.0,200.0,251.0,9.555135011672974,4.4176050201227905e+27,0.9861175417900085,307.0,37980.0,270.0,269.0,10.145521879196167,1.380181141465114e+28,0.9889764785766602,325.0,38073.0,187.0,241.0,2.7179718017578125e-05,
1,9,10.116772890090942,3.958937372501333e+25,0.9890279769897461,312.0,38088.0,185.0,241.0,9.970071077346802,2.99453451984612e+28,0.9901354908943176,327.0,38116.0,111.0,272.0,9.99810791015625,1.5791169243602398e+26,0.9902899861335754,313.0,38136.0,106.0,271.0,10.269041061401367,3.320445661667526e+26,0.9888991713523865,347.0,38048.0,192.0,239.0,10.842079162597656,4.807375420629574e+24,0.9788028597831726,355.0,37648.0,611.0,212.0,2.09808349609375e-05,
1,10,10.71975302696228,3.976776595195068e+28,0.991371750831604,279.0,38212.0,111.0,224.0,10.522077083587646,1.899058950675113e+28,0.9905990958213806,307.0,38154.0,120.0,245.0,10.66338300704956,2.610423841442579e+28,0.9903930425643921,311.0,38142.0,99.0,274.0,10.184964179992676,1.5358679425836174e+27,0.9882810711860657,341.0,38030.0,218.0,237.0,10.193816661834717,4.09400839865901e+28,0.990032434463501,288.0,38151.0,133.0,254.0,2.3126602172851562e-05,
