FL_Round,Epoch,Node_ID,Accuracy,Loss,Val_Accuracy,Val_Loss,FP,TP,FN,TN,Gradient_Norm,Epoch_Time,Server_Node,CPU_Usage,Memory_Usage,FL_Round_Time,Convergence_Time,Model_Size,Model_Complexity
1,28,0,0.7878305315971375,40.00471115112305,0.7872515916824341,0.6179858446121216,0,0,20650,76413,20692.773,14.965757846832275,4,15.3,67.3,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,28,1,0.7890617251396179,42.407386779785156,0.7885394096374512,0.6195067763328552,0,0,20525,76538,21023.885,15.372225046157837,4,9.8,67.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,28,2,0.7883302569389343,29.705440521240234,0.7862728238105774,0.6184528470039368,0,0,20745,76318,20758.055,16.181092023849487,4,10.6,66.7,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,28,3,0.788824737071991,37.58074188232422,0.788992702960968,0.6180839538574219,0,0,20481,76582,20857.082,16.06538701057434,4,12.9,68.2,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,28,4,0.7886022925376892,29.845346450805664,0.787789523601532,0.6177114248275757,0,0,20598,76466,20753.18,16.075105905532837,4,23.4,69.2,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,29,0,0.7878357172012329,35.128990173339844,0.7872515916824341,0.6178861260414124,0,0,20650,76413,20679.572,16.056875944137573,4,11.1,70.3,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,29,1,0.7890874743461609,32.40927505493164,0.7885394096374512,0.6173598170280457,0,0,20525,76538,20786.133,18.450135946273804,4,14.1,68.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,29,2,0.7883302569389343,34.788883209228516,0.7862728238105774,0.6184003949165344,0,0,20745,76318,20752.99,20.46208381652832,4,16.4,63.1,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,29,3,0.7888453602790833,37.415061950683594,0.788992702960968,0.618414044380188,0,0,20481,76582,20893.465,19.714038133621216,4,9.5,65.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,29,4,0.7886022925376892,37.575626373291016,0.787789523601532,0.6179051995277405,0,0,20598,76466,20774.506,18.929347038269043,4,7.8,66.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,30,0,0.7877815961837769,45.35269546508789,0.7872515916824341,0.6180346608161926,0,0,20650,76413,20693.555,16.442028045654297,4,15.0,67.2,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,30,1,0.7890488505363464,47.58230209350586,0.7885394096374512,0.6178670525550842,0,0,20525,76538,20842.541,15.675126075744629,4,21.5,67.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,30,2,0.7882941961288452,47.75167465209961,0.7862728238105774,0.6180782914161682,0,0,20745,76318,20716.684,14.336424827575684,4,12.4,68.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,30,3,0.7888453602790833,27.242809295654297,0.788992702960968,0.6181600689888,0,0,20481,76582,20866.191,14.607409954071045,4,9.5,70.1,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,30,4,0.7886022925376892,34.801109313964844,0.787789523601532,0.6176347136497498,0,0,20598,76466,20743.9,14.657953023910522,4,7.2,60.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,31,0,0.7878228425979614,40.296268463134766,0.7872515916824341,0.6180588603019714,0,0,20650,76413,20697.713,13.708123207092285,4,6.7,62.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,31,1,0.7890874743461609,32.00056838989258,0.7885394096374512,0.6173246502876282,0,0,20525,76538,20781.826,13.668185710906982,4,6.4,63.7,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,31,2,0.7883302569389343,30.08247947692871,0.7862728238105774,0.6181672811508179,0,0,20745,76318,20726.09,13.741128921508789,4,8.7,67.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,31,3,0.7888453602790833,29.910037994384766,0.788992702960968,0.617350161075592,0,0,20481,76582,20777.055,14.030335903167725,4,6.4,61.1,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,31,4,0.7886022925376892,32.49541473388672,0.787789523601532,0.6177718639373779,0,0,20598,76466,20759.191,13.752533197402954,4,6.7,62.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,32,0,0.7878357172012329,32.355838775634766,0.7872515916824341,0.6179467439651489,0,0,20650,76413,20686.49,14.374901056289673,4,9.5,66.9,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,32,1,0.7890565395355225,40.47170639038086,0.7885394096374512,0.6185833215713501,0,0,20525,76538,20921.414,19.06084394454956,4,6.4,66.2,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,32,2,0.7883302569389343,32.868797302246094,0.7862728238105774,0.6187509894371033,0,0,20745,76318,20791.496,16.32714080810547,4,9.5,67.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,32,3,0.7888273596763611,42.6853141784668,0.788992702960968,0.6172119975090027,0,0,20481,76582,20761.795,16.282873153686523,4,27.1,60.2,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,32,4,0.7885739803314209,37.46830368041992,0.787789523601532,0.6178125143051147,0,0,20598,76466,20765.86,14.436324834823608,4,14.1,63.0,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,33,0,0.7878357172012329,32.13804244995117,0.7872515916824341,0.6185200810432434,0,0,20650,76413,20750.146,13.911273956298828,4,5.5,61.3,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,33,1,0.7890874743461609,32.35422134399414,0.7885394096374512,0.6172781586647034,0,0,20525,76538,20776.764,13.759278059005737,4,5.9,63.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,33,2,0.7883302569389343,32.350975036621094,0.7862728238105774,0.6187746524810791,0,0,20745,76318,20794.348,13.26084589958191,4,7.0,64.9,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,33,3,0.7888221740722656,42.77873611450195,0.788992702960968,0.6175113320350647,0,0,20481,76582,20791.895,12.992182970046997,4,6.0,65.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,33,4,0.7886022925376892,34.90604782104492,0.787789523601532,0.6179006099700928,0,0,20598,76466,20773.299,13.058963060379028,4,6.3,66.3,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,34,0,0.7877893447875977,47.84626770019531,0.7872515916824341,0.6183670163154602,0,0,20650,76413,20733.143,13.153680086135864,4,6.3,66.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,34,1,0.7890668511390686,32.62977981567383,0.7885394096374512,0.6174641251564026,0,0,20525,76538,20797.953,13.517952919006348,4,8.7,67.7,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,34,2,0.7883147597312927,47.89483642578125,0.7862728238105774,0.6186822056770325,0,0,20745,76318,20783.7,14.050758123397827,4,8.7,70.0,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,34,3,0.7888453602790833,32.485897064208984,0.788992702960968,0.6177576184272766,0,0,20481,76582,20821.914,14.282157182693481,4,6.9,68.1,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,34,4,0.7886022925376892,27.059120178222656,0.787789523601532,0.6180089712142944,0,0,20598,76466,20786.205,14.026134014129639,4,6.8,68.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,35,0,0.7878073453903198,42.92340087890625,0.7872515916824341,0.6183198094367981,0,0,20650,76413,20727.988,14.000728130340576,4,6.7,68.9,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,35,1,0.7890797257423401,37.21536636352539,0.7885394096374512,0.6180456876754761,0,0,20525,76538,20862.45,13.525564908981323,4,5.2,69.4,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,35,2,0.7883302569389343,37.29924011230469,0.7862728238105774,0.6181005835533142,0,0,20745,76318,20718.922,13.358951330184937,4,5.8,60.4,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,35,3,0.7888453602790833,32.56996536254883,0.788992702960968,0.6174085736274719,0,0,20481,76582,20782.252,13.331803798675537,4,5.9,61.0,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,35,4,0.7885482311248779,50.325157165527344,0.787789523601532,0.6176379919052124,0,0,20598,76466,20744.52,13.67363715171814,4,7.4,65.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,36,0,0.7878228425979614,39.97740173339844,0.7872515916824341,0.6183281540870667,0,0,20650,76413,20729.54,13.230329751968384,4,6.6,66.0,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,36,1,0.7890488505363464,52.58224105834961,0.7885394096374512,0.6176792979240417,0,0,20525,76538,20821.283,12.822171926498413,4,7.1,67.0,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,36,2,0.7883044481277466,35.83229064941406,0.7862728238105774,0.6185815930366516,0,0,20745,76318,20773.021,13.057652950286865,4,5.8,69.1,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,36,3,0.7888015508651733,37.10386657714844,0.788992702960968,0.6172247529029846,0,0,20481,76582,20763.037,13.394756317138672,4,6.3,69.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,36,4,0.7885919809341431,34.93402862548828,0.787789523601532,0.61781245470047,0,0,20598,76466,20765.777,13.785308122634888,4,7.4,69.3,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,37,0,0.7878357172012329,40.08528137207031,0.7872515916824341,0.6179369688034058,0,0,20650,76413,20684.902,15.217569828033447,4,11.4,63.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,37,1,0.7890745997428894,40.05622100830078,0.7885394096374512,0.6172345280647278,0,0,20525,76538,20772.31,15.209731101989746,4,10.8,63.9,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,37,2,0.7883302569389343,29.796844482421875,0.7862728238105774,0.6185766458511353,0,0,20745,76318,20772.656,19.07644534111023,4,9.1,69.0,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,37,3,0.7888221740722656,45.379032135009766,0.788992702960968,0.6171621680259705,0,0,20481,76582,20755.357,20.1564040184021,4,13.9,63.3,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,37,4,0.7885662317276001,47.865753173828125,0.787789523601532,0.617744505405426,0,0,20598,76466,20756.27,18.701770067214966,4,10.8,61.2,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,38,0,0.7877944707870483,42.69694900512695,0.7872515916824341,0.6180611848831177,0,0,20650,76413,20697.965,17.847310304641724,4,7.4,64.4,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,38,1,0.7890591621398926,40.11346435546875,0.7885394096374512,0.6173455715179443,0,0,20525,76538,20784.531,16.12244200706482,4,11.0,61.1,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,38,2,0.7883250713348389,42.562744140625,0.7862728238105774,0.6192855834960938,0,0,20745,76318,20851.246,17.566601991653442,4,24.1,61.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,38,3,0.7888196110725403,42.64165115356445,0.788992702960968,0.6172977685928345,0,0,20481,76582,20770.773,21.53482699394226,4,47.2,72.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,38,4,0.7885817289352417,40.43766784667969,0.787789523601532,0.6177607178688049,0,0,20598,76466,20758.094,26.36735510826111,4,20.8,63.5,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,39,0,0.7878357172012329,27.056396484375,0.7872515916824341,0.6182882785797119,0,0,20650,76413,20725.258,16.414443016052246,4,12.8,63.9,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,39,1,0.7890874743461609,32.74664306640625,0.7885394096374512,0.6173850893974304,0,0,20525,76538,20788.645,12.473569869995117,4,5.6,65.7,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,39,2,0.7883302569389343,35.11617660522461,0.7862728238105774,0.6193364262580872,0,0,20745,76318,20856.695,10.467287063598633,4,2.2,66.9,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,39,3,0.7888453602790833,29.886905670166016,0.788992702960968,0.6175723075866699,0,0,20481,76582,20801.787,9.811767816543579,4,4.5,68.7,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,39,4,0.7885739803314209,42.34562301635742,0.787789523601532,0.6177812814712524,0,0,20598,76466,20760.408,10.303851842880249,4,5.8,56.3,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,40,0,0.7878357172012329,32.243751525878906,0.7872515916824341,0.6179230213165283,0,0,20650,76413,20683.281,11.225966930389404,4,9.7,63.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,40,1,0.7890874743461609,34.76268005371094,0.7885394096374512,0.6177382469177246,0,0,20525,76538,20828.01,11.967869997024536,4,7.2,65.8,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,40,2,0.7882735729217529,45.53797912597656,0.7862728238105774,0.6182498931884766,0,0,20745,76318,20736.709,13.030712842941284,4,9.0,65.7,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,40,3,0.7888221740722656,42.73752212524414,0.788992702960968,0.6176263093948364,0,0,20481,76582,20807.104,13.790467977523804,4,13.8,64.1,3327.799691915512,3327.799691915512,0.000499725341796875,131
1,40,4,0.7886022925376892,37.3186149597168,0.787789523601532,0.6176195740699768,0,0,20598,76466,20743.248,13.149776935577393,4,3.9,66.6,3327.799691915512,3327.799691915512,0.000499725341796875,131
2,1,0,0.7878357172012329,0.5950233936309814,0.7872515916824341,0.5764414668083191,0,0,20650,76413,15489.235,10.662322282791138,4,1.8,66.6,80.32434391975403,80.32434391975403,0.000499725341796875,131
2,1,1,0.7890874743461609,0.5943825244903564,0.7885394096374512,0.5755612850189209,0,0,20525,76538,15581.681,11.757278203964233,4,2.5,61.1,80.32434391975403,80.32434391975403,0.000499725341796875,131
2,1,2,0.7883302569389343,0.5947643518447876,0.7862728238105774,0.5768685936927795,0,0,20745,76318,15523.76,10.773777961730957,4,1.6,68.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
2,1,3,0.7888453602790833,0.5945043563842773,0.788992702960968,0.5753555297851562,0,0,20481,76582,15562.425,10.605717897415161,4,10.2,62.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
2,1,4,0.7886022925376892,0.5946323275566101,0.787789523601532,0.5760409235954285,0,0,20598,76466,15545.996,11.702222108840942,4,7.2,66.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
3,1,0,0.7878357172012329,0.5631200075149536,0.7872515916824341,0.5527926087379456,0,0,20650,76413,11736.192,13.293469905853271,2,8.0,69.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
3,1,1,0.7890874743461609,0.5622609257698059,0.7885394096374512,0.5517362952232361,0,0,20525,76538,11829.9375,13.789921045303345,2,14.1,69.8,80.32434391975403,80.32434391975403,0.000499725341796875,131
3,1,2,0.7883302569389343,0.5627869963645935,0.7862728238105774,0.5534152388572693,0,0,20745,76318,11774.613,16.4486300945282,2,20.3,73.3,80.32434391975403,80.32434391975403,0.000499725341796875,131
3,1,3,0.7888453602790833,0.5624273419380188,0.788992702960968,0.551470935344696,0,0,20481,76582,11811.988,20.206761121749878,2,23.0,60.3,80.32434391975403,80.32434391975403,0.000499725341796875,131
3,1,4,0.7886022925376892,0.5625935196876526,0.787789523601532,0.5523282289505005,0,0,20598,76466,11793.293,21.96133518218994,2,13.1,64.6,80.32434391975403,80.32434391975403,0.000499725341796875,131
4,1,0,0.7878357172012329,0.5448352694511414,0.7872515916824341,0.5390539169311523,0,0,20650,76413,9008.859,20.216251850128174,3,6.6,62.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
4,1,1,0.7890874743461609,0.5438151955604553,0.7885394096374512,0.5378760695457458,0,0,20525,76538,9103.893,16.614746809005737,3,7.4,65.1,80.32434391975403,80.32434391975403,0.000499725341796875,131
4,1,2,0.7883302569389343,0.5444351434707642,0.7862728238105774,0.5398076772689819,0,0,20745,76318,9046.957,14.856203079223633,3,14.3,66.8,80.32434391975403,80.32434391975403,0.000499725341796875,131
4,1,3,0.7888453602790833,0.5440102815628052,0.788992702960968,0.5375242233276367,0,0,20481,76582,9084.855,20.112544059753418,3,16.2,60.6,80.32434391975403,80.32434391975403,0.000499725341796875,131
4,1,4,0.7886022925376892,0.5442079305648804,0.787789523601532,0.5385362505912781,0,0,20598,76466,9065.584,18.16213607788086,3,3.4,60.1,80.32434391975403,80.32434391975403,0.000499725341796875,131
5,1,0,0.7878357172012329,0.5340825319290161,0.7872515916824341,0.5308769941329956,0,0,20650,76413,6992.4214,13.454648733139038,2,2.8,63.7,80.32434391975403,80.32434391975403,0.000499725341796875,131
5,1,1,0.7890874743461609,0.5329252481460571,0.7885394096374512,0.5295854210853577,0,0,20525,76538,7085.5684,10.810675144195557,2,16.2,67.1,80.32434391975403,80.32434391975403,0.000499725341796875,131
5,1,2,0.7883302569389343,0.5336254239082336,0.7862728238105774,0.5317388772964478,0,0,20745,76318,7029.477,11.419997215270996,2,20.9,68.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
5,1,3,0.7888453602790833,0.5331524014472961,0.788992702960968,0.5291886329650879,0,0,20481,76582,7068.364,11.812525987625122,2,5.0,69.8,80.32434391975403,80.32434391975403,0.000499725341796875,131
5,1,4,0.7886022925376892,0.533370316028595,0.787789523601532,0.5303124785423279,0,0,20598,76466,7048.3896,12.463346242904663,2,7.2,57.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
6,1,0,0.7878357172012329,0.52759850025177,0.7872515916824341,0.5258968472480774,0,0,20650,76413,5473.813,10.851750135421753,2,5.2,64.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
6,1,1,0.7890874743461609,0.5263432860374451,0.7885394096374512,0.5245334506034851,0,0,20525,76538,5569.515,10.557302951812744,2,16.7,57.7,80.32434391975403,80.32434391975403,0.000499725341796875,131
6,1,2,0.7883302569389343,0.5271040201187134,0.7862728238105774,0.5268510580062866,0,0,20745,76318,5512.03,10.985044002532959,2,7.7,59.1,80.32434391975403,80.32434391975403,0.000499725341796875,131
6,1,3,0.7888453602790833,0.5265896916389465,0.788992702960968,0.5240933895111084,0,0,20481,76582,5551.2915,11.362629175186157,2,4.2,60.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
6,1,4,0.7886022925376892,0.5268314480781555,0.787789523601532,0.5253158807754517,0,0,20598,76466,5532.338,11.88744306564331,2,6.8,65.3,80.32434391975403,80.32434391975403,0.000499725341796875,131
7,1,0,0.7878357172012329,0.523620069026947,0.7872515916824341,0.5228355526924133,0,0,20650,76413,4317.0034,10.344706058502197,1,14.5,66.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
7,1,1,0.7890874743461609,0.5222933292388916,0.7885394096374512,0.521404504776001,0,0,20525,76538,4412.7485,13.427583932876587,1,10.0,63.3,80.32434391975403,80.32434391975403,0.000499725341796875,131
7,1,2,0.7883302569389343,0.5230993628501892,0.7862728238105774,0.5238547921180725,0,0,20745,76318,4356.494,12.280801057815552,1,5.3,65.9,80.32434391975403,80.32434391975403,0.000499725341796875,131
7,1,3,0.7888453602790833,0.5225520133972168,0.788992702960968,0.5209316611289978,0,0,20481,76582,4394.9766,12.392272233963013,1,7.1,66.3,80.32434391975403,80.32434391975403,0.000499725341796875,131
7,1,4,0.7886022925376892,0.5228093862533569,0.787789523601532,0.5222264528274536,0,0,20598,76466,4375.4736,12.311053037643433,1,10.9,59.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
8,1,0,0.7878357172012329,0.5211560130119324,0.7872515916824341,0.5209226608276367,0,0,20650,76413,3423.9214,9.842780828475952,2,5.3,61.9,80.32434391975403,80.32434391975403,0.000499725341796875,131
8,1,1,0.7890874743461609,0.5197618007659912,0.7885394096374512,0.5194346904754639,0,0,20525,76538,3520.3132,9.71967101097107,2,4.1,62.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
8,1,2,0.7883302569389343,0.5206042528152466,0.7862728238105774,0.5219882726669312,0,0,20745,76318,3461.3792,10.322499990463257,2,4.9,66.9,80.32434391975403,80.32434391975403,0.000499725341796875,131
8,1,3,0.7888453602790833,0.5200353860855103,0.788992702960968,0.5189533233642578,0,0,20481,76582,3502.4436,9.797338962554932,2,3.0,67.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
8,1,4,0.7886022925376892,0.5203021764755249,0.787789523601532,0.5202996730804443,0,0,20598,76466,3481.9424,9.68331003189087,2,37.5,69.3,80.32434391975403,80.32434391975403,0.000499725341796875,131
9,1,0,0.7878357172012329,0.5195969939231873,0.7872515916824341,0.5197069048881531,0,0,20650,76413,2726.4668,9.749903917312622,2,3.8,67.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
9,1,1,0.7890874743461609,0.5181550979614258,0.7885394096374512,0.5181897282600403,0,0,20525,76538,2823.8306,9.203848838806152,2,5.4,67.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
9,1,2,0.7883302569389343,0.5190263390541077,0.7862728238105774,0.5208187103271484,0,0,20745,76318,2764.5715,9.445536136627197,2,3.7,68.9,80.32434391975403,80.32434391975403,0.000499725341796875,131
9,1,3,0.7888453602790833,0.5184339880943298,0.788992702960968,0.5176813006401062,0,0,20481,76582,2804.5981,9.375824213027954,2,5.2,69.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
9,1,4,0.7886022925376892,0.5187138319015503,0.787789523601532,0.5190688371658325,0,0,20598,76466,2785.288,9.658293008804321,2,4.0,69.8,80.32434391975403,80.32434391975403,0.000499725341796875,131
10,1,0,0.7878357172012329,0.5186032056808472,0.7872515916824341,0.5189232230186462,0,0,20650,76413,2175.982,9.254295110702515,4,4.3,70.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
10,1,1,0.7890874743461609,0.5171169638633728,0.7885394096374512,0.517378032207489,0,0,20525,76538,2275.6157,9.261455297470093,4,6.2,70.3,80.32434391975403,80.32434391975403,0.000499725341796875,131
10,1,2,0.7883302569389343,0.5180124640464783,0.7862728238105774,0.5200836658477783,0,0,20745,76318,2218.643,10.417977094650269,4,3.8,69.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
10,1,3,0.7888453602790833,0.5174016952514648,0.788992702960968,0.5168392658233643,0,0,20481,76582,2256.806,11.55316686630249,4,9.8,74.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
10,1,4,0.7886022925376892,0.5176902413368225,0.787789523601532,0.5182735323905945,0,0,20598,76466,2237.5723,12.715505838394165,4,3.5,75.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
11,1,0,0.7878357172012329,0.5179837942123413,0.7872515916824341,0.5184412598609924,0,0,20650,76413,1743.0314,9.401453733444214,2,3.9,75.9,80.32434391975403,80.32434391975403,0.000499725341796875,131
11,1,1,0.7890874743461609,0.516468346118927,0.7885394096374512,0.5168643593788147,0,0,20525,76538,1840.7925,9.105931043624878,2,11.5,63.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
11,1,2,0.7883302569389343,0.5173860192298889,0.7862728238105774,0.5196146368980408,0,0,20745,76318,1783.0386,9.45134687423706,2,1.8,53.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
11,1,3,0.7888453602790833,0.5167655944824219,0.788992702960968,0.516316831111908,0,0,20481,76582,1821.9194,8.97252607345581,2,3.4,54.0,80.32434391975403,80.32434391975403,0.000499725341796875,131
11,1,4,0.7886022925376892,0.5170574188232422,0.787789523601532,0.5177767872810364,0,0,20598,76466,1803.5343,8.911255121231079,2,9.0,58.0,80.32434391975403,80.32434391975403,0.000499725341796875,131
12,1,0,0.7878357172012329,0.5175668001174927,0.7872515916824341,0.5181261301040649,0,0,20650,76413,1398.222,9.171142101287842,3,16.6,62.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
12,1,1,0.7890874743461609,0.5160279870033264,0.7885394096374512,0.5165231227874756,0,0,20525,76538,1496.0791,9.276039838790894,3,2.6,61.6,80.32434391975403,80.32434391975403,0.000499725341796875,131
12,1,2,0.7883302569389343,0.5169571042060852,0.7862728238105774,0.5193219780921936,0,0,20745,76318,1435.9268,9.05368709564209,3,15.0,63.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
12,1,3,0.7888453602790833,0.5163252353668213,0.788992702960968,0.5159727334976196,0,0,20481,76582,1476.938,9.83157229423523,3,3.7,61.0,80.32434391975403,80.32434391975403,0.000499725341796875,131
12,1,4,0.7886022925376892,0.5166225433349609,0.787789523601532,0.5174545049667358,0,0,20598,76466,1456.3433,8.950796842575073,3,2.0,62.6,80.32434391975403,80.32434391975403,0.000499725341796875,131
13,1,0,0.7878357172012329,0.5172902345657349,0.7872515916824341,0.5179238319396973,0,0,20650,76413,1120.0175,8.292797803878784,3,11.4,59.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
13,1,1,0.7890874743461609,0.5157333612442017,0.7885394096374512,0.5163045525550842,0,0,20525,76538,1217.5784,8.966220140457153,3,1.9,60.7,80.32434391975403,80.32434391975403,0.000499725341796875,131
13,1,2,0.7883302569389343,0.5166795253753662,0.7862728238105774,0.5191382169723511,0,0,20745,76318,1160.37,9.020149946212769,3,1.7,61.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
13,1,3,0.7888453602790833,0.516037106513977,0.788992702960968,0.5157471895217896,0,0,20481,76582,1199.9929,9.020190000534058,3,2.6,61.8,80.32434391975403,80.32434391975403,0.000499725341796875,131
13,1,4,0.7886022925376892,0.5163382887840271,0.787789523601532,0.5172460079193115,0,0,20598,76466,1180.4313,8.98373293876648,3,14.4,64.9,80.32434391975403,80.32434391975403,0.000499725341796875,131
14,1,0,0.7878357172012329,0.517123818397522,0.7872515916824341,0.5178022384643555,0,0,20650,76413,897.098,8.309365034103394,5,2.6,62.1,80.32434391975403,80.32434391975403,0.000499725341796875,131
14,1,1,0.7890874743461609,0.51554274559021,0.7885394096374512,0.5161652565002441,0,0,20525,76538,996.304,8.91272497177124,5,2.5,62.7,80.32434391975403,80.32434391975403,0.000499725341796875,131
14,1,2,0.7883302569389343,0.5164992213249207,0.7862728238105774,0.5190273523330688,0,0,20745,76318,936.1322,8.913749933242798,5,3.1,63.0,80.32434391975403,80.32434391975403,0.000499725341796875,131
14,1,3,0.7888453602790833,0.515850305557251,0.788992702960968,0.5155960917472839,0,0,20481,76582,977.15826,8.912094831466675,5,3.2,64.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
14,1,4,0.7886022925376892,0.5161541104316711,0.787789523601532,0.5171108841896057,0,0,20598,76466,958.9426,8.369091033935547,5,2.6,64.6,80.32434391975403,80.32434391975403,0.000499725341796875,131
15,1,0,0.7878357172012329,0.5170288681983948,0.7872515916824341,0.5177072286605835,0,0,20650,76413,717.3808,8.214802265167236,3,2.7,65.2,80.32434391975403,80.32434391975403,0.000499725341796875,131
15,1,1,0.7890874743461609,0.5154377818107605,0.7885394096374512,0.5160577893257141,0,0,20525,76538,815.9929,14.105197191238403,3,12.2,74.1,80.32434391975403,80.32434391975403,0.000499725341796875,131
15,1,2,0.7883302569389343,0.5164019465446472,0.7862728238105774,0.5189476013183594,0,0,20745,76318,758.199,12.340182781219482,3,8.6,74.6,80.32434391975403,80.32434391975403,0.000499725341796875,131
15,1,3,0.7888453602790833,0.5157472491264343,0.788992702960968,0.515497088432312,0,0,20481,76582,798.19916,13.843997240066528,3,7.8,64.5,80.32434391975403,80.32434391975403,0.000499725341796875,131
15,1,4,0.7886022925376892,0.516054093837738,0.787789523601532,0.5170236229896545,0,0,20598,76466,780.1945,13.595621109008789,3,5.3,67.4,80.32434391975403,80.32434391975403,0.000499725341796875,131
