FL round,Epoch,Client 1 Epoch Time (seconds),Client 1 Training Loss,Client 1 Training Accuracy,Client 1 True Positives,Client 1 True Negatives,Client 1 False Positives,Client 1 False Negatives,Client 2 Epoch Time (seconds),Client 2 Training Loss,Client 2 Training Accuracy,Client 2 True Positives,Client 2 True Negatives,Client 2 False Positives,Client 2 False Negatives,Client 3 Epoch Time (seconds),Client 3 Training Loss,Client 3 Training Accuracy,Client 3 True Positives,Client 3 True Negatives,Client 3 False Positives,Client 3 False Negatives,Client 4 Epoch Time (seconds),Client 4 Training Loss,Client 4 Training Accuracy,Client 4 True Positives,Client 4 True Negatives,Client 4 False Positives,Client 4 False Negatives,Client 5 Epoch Time (seconds),Client 5 Training Loss,Client 5 Training Accuracy,Client 5 True Positives,Client 5 True Negatives,Client 5 False Positives,Client 5 False Negatives,Server Aggregation Time (seconds),FL Round Time (seconds)
1,1,7.894779920578003,4.2301167405761843e+27,0.989517331123352,339.0,38080.0,142.0,265.0,7.613823890686035,1.0989656341201716e+28,0.9898006319999695,285.0,38145.0,129.0,267.0,7.577977180480957,188060092334080.0,0.9857054352760315,324.0,37947.0,305.0,250.0,7.335032939910889,3.710267422521497e+27,0.9888991713523865,313.0,38082.0,203.0,228.0,7.4301111698150635,1.4558302649233098e+28,0.9901612401008606,326.0,38118.0,117.0,265.0,4.1961669921875e-05,
1,2,7.445708990097046,6.135596633928474e+27,0.9905733466148376,290.0,38170.0,109.0,257.0,7.886528015136719,8.817637342105415e+23,0.9891567230224609,313.0,38092.0,175.0,246.0,7.5883238315582275,4.281459784717469e+25,0.990908145904541,299.0,38174.0,100.0,253.0,7.465507984161377,9.293091284720432e+27,0.991397500038147,296.0,38196.0,77.0,257.0,7.372053146362305,1.078626519737614e+28,0.9892855286598206,314.0,38096.0,166.0,250.0,3.600120544433594e-05,
1,3,7.879824161529541,1.1253669684159509e+28,0.9905990958213806,334.0,38127.0,124.0,241.0,6.769841909408569,4.477922732327043e+18,0.9711018204689026,460.0,37244.0,1023.0,99.0,6.3373072147369385,1.823246900039235e+25,0.9914748072624207,282.0,38213.0,109.0,222.0,6.272671937942505,9.138975300413793e+24,0.989568829536438,336.0,38085.0,170.0,235.0,6.607922792434692,4.198418783085272e+23,0.9908308982849121,345.0,38125.0,121.0,235.0,3.0994415283203125e-05,
1,4,6.2853169441223145,9.786769838022866e+27,0.9891567230224609,318.0,38087.0,193.0,228.0,6.150873899459839,3.263253571257189e+22,0.979111909866333,301.0,37714.0,578.0,233.0,6.37885308265686,6.27958243106502e+22,0.990496039390564,270.0,38187.0,114.0,255.0,6.482757806777954,7.802167542800323e+25,0.9907278418540955,320.0,38146.0,119.0,241.0,6.54280424118042,6.296700166491572e+27,0.9908308982849121,302.0,38168.0,131.0,225.0,2.09808349609375e-05,
1,5,6.614368915557861,1.6242193289126101e+25,0.9906505942344666,308.0,38155.0,130.0,233.0,7.89158821105957,3.16640501847537e+26,0.991346001625061,301.0,38189.0,95.0,241.0,7.529654026031494,1.8573695451868536e+28,0.9923504590988159,301.0,38228.0,58.0,239.0,7.628667116165161,1.747003915015051e+27,0.9871735572814941,316.0,38012.0,221.0,277.0,7.945272922515869,1.3544403481811261e+28,0.9902642369270325,306.0,38142.0,129.0,249.0,2.8848648071289062e-05,
1,6,7.158428192138672,1.9464953906262492e+24,0.9887446761131287,343.0,38046.0,133.0,304.0,7.23727011680603,1.7603631946471842e+27,0.9847524762153625,362.0,37872.0,375.0,217.0,7.26538610458374,2.8259030628726794e+28,0.9911656975746155,341.0,38142.0,98.0,245.0,7.271697044372559,5.623016373851102e+19,0.9915263056755066,318.0,38179.0,83.0,246.0,7.340969085693359,1.2276876635919082e+28,0.9896718859672546,301.0,38124.0,142.0,259.0,2.6226043701171875e-05,
1,7,7.748976945877075,4.1128707109832123e+27,0.9912430047988892,320.0,38166.0,124.0,216.0,7.257050275802612,1.2677873508119882e+26,0.9890279769897461,303.0,38097.0,198.0,228.0,7.115764141082764,5.85755198970921e+16,0.9883325695991516,327.0,38046.0,207.0,246.0,7.573131084442139,2.046429723446864e+28,0.9908051490783691,291.0,38178.0,110.0,247.0,6.441633939743042,9.197069285648675e+24,0.990496039390564,304.0,38153.0,119.0,250.0,2.4080276489257812e-05,
1,8,6.048479080200195,8.593827896175492e+23,0.9899036884307861,325.0,38109.0,162.0,230.0,5.496513843536377,4.321771085606865e+27,0.990470290184021,318.0,38138.0,115.0,255.0,5.690920114517212,5.453412426250281e+27,0.988152265548706,344.0,38022.0,181.0,279.0,7.897011756896973,6.783041933167058e+26,0.9921444654464722,315.0,38206.0,91.0,214.0,6.46065616607666,3.127700768414885e+28,0.9905990958213806,352.0,38109.0,120.0,245.0,3.0994415283203125e-05,
1,9,6.701975107192993,1.2244197875998525e+24,0.9915778040885925,311.0,38188.0,107.0,220.0,6.118217945098877,1.0221643417845271e+26,0.988152265548706,305.0,38061.0,235.0,225.0,5.903191089630127,1.9063019983273765e+28,0.9907793998718262,323.0,38145.0,113.0,245.0,5.904249668121338,2.53727151516287e+18,0.9837222695350647,310.0,37884.0,369.0,263.0,5.835979223251343,2.366259924114776e+22,0.990496039390564,307.0,38150.0,107.0,262.0,2.4080276489257812e-05,
1,10,5.897881984710693,1.9108943816728051e+28,0.990882396697998,345.0,38127.0,122.0,232.0,5.83105993270874,1.9009795371236962e+28,0.9911141991615295,329.0,38152.0,89.0,256.0,6.0760178565979,2.0941385819168848e+26,0.992273211479187,314.0,38212.0,60.0,240.0,6.090963125228882,1.8883551444159948e+25,0.990006685256958,330.0,38108.0,157.0,231.0,6.1566221714019775,4.632431374386634e+27,0.9902899861335754,323.0,38126.0,114.0,263.0,2.288818359375e-05,
1,11,6.21184778213501,3.464578927552574e+26,0.9902127385139465,308.0,38138.0,124.0,256.0,6.345590114593506,2.068897385491994e+27,0.989594578742981,302.0,38120.0,164.0,240.0,6.46274995803833,2.6089153492313702e+17,0.9903930425643921,307.0,38146.0,126.0,247.0,6.552331924438477,2.9010930408462746e+17,0.9840313196182251,312.0,37894.0,376.0,244.0,7.013837814331055,5.07977575217747e+22,0.9894400835037231,321.0,38095.0,163.0,247.0,2.5987625122070312e-05,
1,12,6.60692024230957,2.7956486317043646e+27,0.988178014755249,310.0,38057.0,188.0,271.0,6.349010944366455,1.2528250564985475e+28,0.989594578742981,354.0,38068.0,147.0,257.0,6.175518274307251,1.583069139278032e+26,0.990470290184021,283.0,38173.0,108.0,262.0,6.1775476932525635,1.4618060083449885e+25,0.983181357383728,339.0,37834.0,439.0,214.0,6.279098272323608,6.1498932295204806e+26,0.9919641613960266,273.0,38241.0,56.0,256.0,2.4080276489257812e-05,
1,13,6.181718111038208,4.1405142637823105e+27,0.990470290184021,332.0,38124.0,92.0,278.0,6.324120044708252,1.1583314476496224e+28,0.990032434463501,348.0,38091.0,145.0,242.0,6.435405254364014,1.980829913923377e+28,0.9904187917709351,320.0,38134.0,113.0,259.0,6.791774034500122,3.9036937827724065e+27,0.9912171959877014,333.0,38152.0,93.0,248.0,6.712009906768799,6.881953405334622e+21,0.9893370270729065,288.0,38124.0,156.0,258.0,2.47955322265625e-05,
1,14,7.882303953170776,1.4173488255040323e+23,0.990032434463501,339.0,38100.0,116.0,271.0,8.511015176773071,4.43601073863768e+27,0.9891567230224609,292.0,38113.0,176.0,245.0,9.16240382194519,2.500624393497282e+26,0.9910627007484436,347.0,38132.0,111.0,236.0,9.854379177093506,7.755502629849619e+26,0.9912945032119751,336.0,38152.0,99.0,239.0,10.83968997001648,7.835458492510611e+27,0.9908566474914551,325.0,38146.0,117.0,238.0,3.814697265625e-05,
1,15,10.52819013595581,6.780059168437315e+27,0.9898263812065125,301.0,38130.0,123.0,272.0,11.692546844482422,4.5659749866127356e+27,0.9875856637954712,347.0,37997.0,229.0,253.0,10.470734119415283,8.89306906468951e+27,0.9905217885971069,308.0,38150.0,104.0,264.0,10.563514947891235,4.067052697271801e+20,0.9906763434410095,330.0,38134.0,116.0,246.0,10.35035490989685,4.774438542336723e+27,0.9912687540054321,294.0,38193.0,103.0,236.0,3.1948089599609375e-05,
1,16,10.21091890335083,1.6189085804690794e+26,0.9905733466148376,316.0,38144.0,95.0,271.0,10.927946090698242,4.653074055768366e+25,0.979575514793396,344.0,37689.0,585.0,208.0,11.760796070098877,1.3273573402835446e+28,0.9903930425643921,307.0,38146.0,131.0,242.0,12.831797361373901,4.8203770605522137e+23,0.9885901212692261,346.0,38037.0,226.0,217.0,10.917150020599365,3.199837985978933e+28,0.9902899861335754,315.0,38134.0,149.0,228.0,3.266334533691406e-05,
1,17,9.22887921333313,1.6597847206620124e+26,0.9848555326461792,364.0,37874.0,370.0,218.0,8.220687866210938,9.478391042550133e+27,0.9906248450279236,329.0,38133.0,132.0,232.0,7.609076976776123,4.694908317416544e+21,0.9908308982849121,325.0,38145.0,106.0,250.0,7.78904390335083,2.1308347046601105e+28,0.9898263812065125,304.0,38127.0,148.0,247.0,8.198457956314087,6.624574938430212e+21,0.9907535910606384,320.0,38147.0,92.0,267.0,2.7179718017578125e-05,
1,18,9.211865901947021,2.6026883837827095e+26,0.9828208088874817,371.0,37788.0,429.0,238.0,11.03592300415039,2.7992448982485106e+26,0.9883583188056946,350.0,38024.0,223.0,229.0,12.840165138244629,4.422429843911514e+21,0.9899036884307861,306.0,38128.0,153.0,239.0,14.041064023971558,1.958106623962094e+19,0.9911656975746155,281.0,38202.0,65.0,278.0,15.091048955917358,1.2693166992062654e+22,0.9852418303489685,342.0,37911.0,328.0,245.0,3.933906555175781e-05,
1,19,14.390913009643555,1.5285633270783336e+27,0.983181357383728,351.0,37822.0,426.0,227.0,17.419568061828613,2.0306870064212456e+28,0.9907278418540955,345.0,38121.0,105.0,255.0,18.015213012695312,8.498513173229867e+22,0.9784422516822815,364.0,37625.0,618.0,219.0,24.61083197593689,3.692258558035237e+25,0.9898263812065125,313.0,38118.0,153.0,242.0,31.4228196144104,2.7364026259730315e+23,0.988203763961792,314.0,38054.0,206.0,252.0,0.00018835067749023438,
1,20,32.59806299209595,6.491847829325488e+27,0.9912171959877014,282.0,38203.0,96.0,245.0,26.08002996444702,1.1979250668927843e+29,0.9911141991615295,283.0,38198.0,63.0,282.0,29.614394187927246,7.275493851775567e+27,0.9878947138786316,320.0,38036.0,220.0,250.0,28.327636241912842,5.1533890696706765e+23,0.9868902564048767,326.0,37991.0,269.0,240.0,30.451316833496094,9.448027438938704e+24,0.9897491335868835,331.0,38097.0,173.0,225.0,7.081031799316406e-05,
1,21,27.263319969177246,4.4132625089938867e+27,0.9911399483680725,299.0,38183.0,97.0,247.0,23.250123023986816,2.47024707934332e+25,0.990496039390564,311.0,38146.0,114.0,255.0,28.01925826072693,4.262232079286655e+27,0.9903157949447632,309.0,38141.0,109.0,267.0,32.099544048309326,3.1858878815760547e+24,0.990470290184021,320.0,38136.0,144.0,226.0,28.569473028182983,1.0449430031284306e+18,0.9888219237327576,342.0,38050.0,150.0,284.0,0.00031185150146484375,
1,22,31.210745096206665,3.953966620609511e+27,0.9892340302467346,292.0,38116.0,148.0,270.0,27.559715032577515,7.0207459016008794e+19,0.9885386228561401,316.0,38065.0,231.0,214.0,21.557279109954834,2.0988128946314424e+25,0.9898263812065125,318.0,38113.0,128.0,267.0,21.00706720352173,6.374215229763707e+25,0.9917066097259521,322.0,38182.0,86.0,236.0,21.365344047546387,1.8404941661968299e+22,0.9905733466148376,317.0,38143.0,135.0,231.0,4.8160552978515625e-05,
1,23,18.913712978363037,7.122806756876563e+27,0.9878432154655457,313.0,38041.0,240.0,232.0,19.24567484855652,4.871698410169546e+26,0.990933895111084,315.0,38159.0,83.0,269.0,18.81589984893799,6.028395963288281e+27,0.9905217885971069,327.0,38131.0,95.0,273.0,20.950360774993896,2.515658674384796e+26,0.9900839924812317,328.0,38113.0,114.0,271.0,21.253831148147583,4.166236636608835e+24,0.9846494793891907,354.0,37876.0,378.0,218.0,5.1021575927734375e-05,
1,24,27.21939516067505,5.036614943762261e+28,0.9903672933578491,310.0,38142.0,88.0,286.0,27.222683906555176,8.415371442286965e+25,0.9905475974082947,282.0,38177.0,116.0,251.0,28.17854380607605,1.024848638195157e+27,0.9892082810401917,351.0,38056.0,147.0,272.0,32.55613374710083,9.120436843740235e+27,0.9871478080749512,355.0,37972.0,246.0,253.0,36.63722538948059,9.918257228344092e+19,0.9888219237327576,348.0,38044.0,176.0,258.0,6.29425048828125e-05,
1,25,36.04644012451172,1.7689141902412499e+28,0.9902899861335754,297.0,38152.0,126.0,251.0,17.319329977035522,3.4339694334543287e+27,0.9921186566352844,275.0,38245.0,35.0,271.0,11.445692300796509,1.3958859757238765e+22,0.988667368888855,299.0,38087.0,202.0,238.0,9.350481033325195,3.347721253573237e+28,0.9910627007484436,296.0,38183.0,122.0,225.0,8.379909038543701,9.785711806569775e+24,0.9817132949829102,350.0,37766.0,498.0,212.0,2.8133392333984375e-05,
1,26,7.962789058685303,4.557203928740568e+26,0.9875341057777405,323.0,38019.0,244.0,240.0,7.406238079071045,1.5447620540738145e+25,0.9897233843803406,334.0,38093.0,145.0,254.0,7.4084930419921875,2.2404062098782374e+27,0.9912945032119751,293.0,38195.0,104.0,234.0,7.107079744338989,2.1365271905510726e+20,0.9867099523544312,325.0,37985.0,272.0,244.0,7.0754382610321045,2.773236825990575e+19,0.9824859499931335,354.0,37792.0,455.0,225.0,2.7179718017578125e-05,
1,27,7.054258108139038,3.89303599191638e+27,0.9858599901199341,337.0,37940.0,311.0,238.0,7.047755002975464,1.3299371386024755e+17,0.9898006319999695,298.0,38132.0,144.0,252.0,7.062327146530151,9.078150300276726e+19,0.9896718859672546,332.0,38093.0,143.0,258.0,7.647423028945923,1.0833880818622915e+28,0.989517331123352,293.0,38126.0,183.0,224.0,7.012614727020264,2.1746844661595505e+19,0.9912171959877014,318.0,38167.0,85.0,256.0,2.574920654296875e-05,
1,28,7.104339838027954,3.975460528743921e+21,0.9896718859672546,296.0,38129.0,161.0,240.0,7.35431694984436,1.0252474513400791e+18,0.9913202524185181,314.0,38175.0,86.0,251.0,7.330448150634766,6.330631107540754e+26,0.9871735572814941,344.0,37984.0,288.0,210.0,7.494734048843384,3.4391932772148723e+21,0.9922217130661011,311.0,38213.0,71.0,231.0,7.650283575057983,1.1825115615335547e+18,0.9898006319999695,318.0,38112.0,167.0,229.0,2.9087066650390625e-05,
1,29,7.620485067367554,1.2683250438869464e+28,0.9912171959877014,327.0,38158.0,103.0,238.0,7.599545240402222,5.914348832944583e+21,0.9821768999099731,363.0,37771.0,435.0,257.0,7.628396987915039,1.5077938870500246e+28,0.990908145904541,310.0,38163.0,118.0,235.0,7.643891096115112,3.877990384728005e+26,0.9917066097259521,333.0,38171.0,79.0,243.0,7.642102003097534,1.5388304601670647e+28,0.9881265163421631,307.0,38058.0,218.0,243.0,2.7894973754882812e-05,
1,30,7.669548749923706,3.58651264668323e+18,0.985962986946106,311.0,37970.0,294.0,251.0,7.647907972335815,4.6472334707181785e+23,0.9858599901199341,325.0,37952.0,349.0,200.0,7.608729124069214,1.5550589906446083e+28,0.9899551868438721,322.0,38114.0,122.0,268.0,7.643787145614624,1.1353071956849053e+28,0.9884871244430542,286.0,38093.0,212.0,235.0,7.586759805679321,8.884828166242021e+25,0.9899036884307861,306.0,38128.0,161.0,231.0,2.7894973754882812e-05,2039.7021021842957
2,1,7.570899248123169,7.009908036101734e+16,0.9916035532951355,336.0,38164.0,114.0,212.0,7.554944753646851,4.510752990642422e+28,0.9912171959877014,314.0,38171.0,78.0,263.0,7.769840955734253,2.2756377570650797e+26,0.986400842666626,325.0,37973.0,297.0,231.0,7.754465818405151,2.131522384521783e+26,0.9821254014968872,339.0,37793.0,453.0,241.0,7.338433027267456,7.141062835403527e+27,0.9893627762794495,328.0,38085.0,176.0,237.0,2.8133392333984375e-05,
2,2,7.628978967666626,3.4286827003183104e+17,0.985499382019043,335.0,37928.0,319.0,244.0,7.309399843215942,4.382356686398841e+27,0.9887446761131287,332.0,38057.0,170.0,267.0,7.881669282913208,1.734251754623872e+27,0.988152265548706,322.0,38044.0,222.0,238.0,7.3269641399383545,4.658664399205979e+24,0.9905733466148376,316.0,38144.0,71.0,295.0,8.01144790649414,2.83666651667876e+25,0.9892855286598206,328.0,38082.0,171.0,245.0,2.6226043701171875e-05,
2,3,7.435997009277344,7.111457630475357e+23,0.9905990958213806,317.0,38144.0,110.0,255.0,7.6411731243133545,2.996170937891596e+27,0.9892597794532776,361.0,38048.0,190.0,227.0,7.695947170257568,3.7037760132819586e+26,0.9902899861335754,304.0,38145.0,130.0,247.0,7.805769920349121,3.206141223671524e+27,0.984572172164917,332.0,37895.0,366.0,233.0,7.74834680557251,2.173893817789331e+26,0.9906505942344666,323.0,38140.0,151.0,212.0,2.8133392333984375e-05,
2,4,7.738039970397949,6.548358027842747e+27,0.9885643720626831,334.0,38048.0,193.0,251.0,7.772027969360352,1.8773908147903235e+26,0.9906763434410095,358.0,38106.0,103.0,259.0,7.652230978012085,5.096396797778853e+27,0.9906505942344666,335.0,38128.0,124.0,239.0,7.666812896728516,2.6953484084068007e+26,0.988667368888855,336.0,38050.0,197.0,243.0,7.662693023681641,7.253587383957345e+26,0.9898521900177002,347.0,38085.0,144.0,250.0,3.62396240234375e-05,
2,5,7.902942895889282,3.750661364824343e+27,0.9902899861335754,332.0,38117.0,124.0,253.0,8.041401147842407,9.72714685290026e+24,0.9899294376373291,335.0,38100.0,125.0,266.0,8.714531183242798,1.5350213108176105e+27,0.9862720966339111,315.0,37978.0,321.0,212.0,8.008533954620361,1.2718207141098823e+24,0.9891825318336487,297.0,38109.0,142.0,278.0,8.163209438323975,1.7139615462492027e+28,0.9910369515419006,322.0,38156.0,99.0,249.0,2.9325485229492188e-05,
2,6,7.956763982772827,4.6142421630596415e+20,0.990006685256958,327.0,38111.0,131.0,257.0,7.995207071304321,3.144726552413899e+27,0.9933292269706726,272.0,38295.0,0.0,259.0,8.077805042266846,9.264674729181376e+23,0.989594578742981,326.0,38096.0,121.0,283.0,7.894187927246094,4.7578923178822244e+23,0.9875341057777405,302.0,38040.0,233.0,251.0,8.004801034927368,1.5870043831912766e+28,0.9885386228561401,339.0,38042.0,211.0,234.0,2.7894973754882812e-05,
2,7,8.002225875854492,3.858010036408156e+17,0.9856796860694885,355.0,37915.0,302.0,254.0,8.000098705291748,1.6159380865134947e+28,0.9910369515419006,314.0,38164.0,117.0,231.0,7.982966661453247,9.280558956029359e+19,0.974990963935852,354.0,37501.0,752.0,219.0,7.998301982879639,5.229772955537781e+27,0.9887961745262146,318.0,38073.0,177.0,258.0,7.951280832290649,3.4689145465167235e+23,0.9902642369270325,337.0,38111.0,110.0,268.0,2.7894973754882812e-05,
2,8,8.231377840042114,7.782431629570278e+27,0.9906505942344666,297.0,38166.0,93.0,270.0,8.324957847595215,1.6951953523212288e+16,0.990496039390564,328.0,38129.0,142.0,227.0,8.310762166976929,2.6148453415296063e+26,0.9861690402030945,332.0,37957.0,305.0,232.0,9.204741954803467,1.0316277059617809e+25,0.9900839924812317,311.0,38130.0,143.0,242.0,8.39417815208435,5.887376655376828e+27,0.990496039390564,330.0,38127.0,125.0,244.0,3.3855438232421875e-05,
2,9,8.373195171356201,7.673297176372545e+23,0.9910884499549866,335.0,38145.0,111.0,235.0,8.453124046325684,2.3614149786572486e+25,0.9910112023353577,336.0,38141.0,123.0,226.0,8.425166845321655,7.519386962037283e+27,0.9912171959877014,337.0,38148.0,99.0,242.0,8.399248123168945,9.305834885822361e+26,0.9899036884307861,309.0,38125.0,146.0,246.0,8.393519163131714,4.63161794675996e+27,0.9873538613319397,349.0,37986.0,261.0,230.0,2.9802322387695312e-05,
2,10,8.346465110778809,5.566380459535616e+21,0.9907793998718262,322.0,38146.0,113.0,245.0,8.38803219795227,5.846122652078289e+27,0.9903672933578491,304.0,38148.0,137.0,237.0,8.64346170425415,8.774604074248148e+26,0.9885643720626831,299.0,38083.0,216.0,228.0,8.372154951095581,2.622154199786027e+28,0.9902642369270325,346.0,38102.0,109.0,269.0,8.451346158981323,2.6930650187744735e+28,0.9903930425643921,331.0,38122.0,116.0,257.0,2.9087066650390625e-05,
2,11,8.405341863632202,1.0589328347941028e+28,0.988693118095398,297.0,38090.0,175.0,264.0,8.355304956436157,7.993000180154004e+27,0.9899294376373291,377.0,38058.0,108.0,283.0,8.338202953338623,8.921622980521605e+21,0.9910112023353577,308.0,38169.0,113.0,236.0,8.424772024154663,8.305522261919645e+27,0.990470290184021,345.0,38111.0,145.0,225.0,8.361621856689453,7.280475948414994e+27,0.989130973815918,297.0,38107.0,172.0,250.0,3.0994415283203125e-05,
2,12,8.048732042312622,2.0527938021907592e+25,0.990882396697998,343.0,38129.0,116.0,238.0,8.040778875350952,2.193687838263208e+27,0.9909853935241699,327.0,38149.0,118.0,232.0,8.04534912109375,1.0983479046691619e+20,0.990058183670044,302.0,38138.0,130.0,256.0,7.979748964309692,5.311610976390102e+27,0.9915263056755066,334.0,38163.0,105.0,224.0,8.099437952041626,8.05888309554814e+27,0.9905217885971069,281.0,38177.0,114.0,254.0,2.8848648071289062e-05,
2,13,8.494048833847046,5.336353225281287e+27,0.992247462272644,289.0,38236.0,41.0,260.0,8.408086061477661,2.8508844690855114e+20,0.9916293025016785,291.0,38210.0,82.0,243.0,8.375907182693481,5.601878315809409e+27,0.9911399483680725,329.0,38153.0,105.0,239.0,8.348183155059814,1.2034850446838089e+26,0.9843403697013855,348.0,37870.0,381.0,227.0,8.49674105644226,9.098256626239959e+26,0.9866842031478882,326.0,37983.0,300.0,217.0,2.9802322387695312e-05,
2,14,8.765337944030762,3.918178513248456e+22,0.9803739786148071,308.0,37756.0,546.0,216.0,8.810160875320435,7.832962721824414e+27,0.9902127385139465,325.0,38121.0,137.0,243.0,8.76539397239685,4.525795211008585e+25,0.9911656975746155,326.0,38157.0,89.0,254.0,9.14276385307312,3.7569922873904403e+27,0.9916808605194092,340.0,38163.0,95.0,228.0,8.783102989196777,1.5302365113294233e+25,0.9905217885971069,309.0,38149.0,150.0,218.0,3.218650817871094e-05,
