Node,FL Round,Epoch,Training Time,Loss,Accuracy,TP,TN,FP,FN,Aggregation Time,Round Time,Epsilon
1.0,1.0,30.0,176.9783821105957,0.07852548360824585,0.9848555326461792,0.0,38238.0,0.0,588.0,,,
2.0,1.0,30.0,175.25295209884644,0.07857170701026917,0.9850873351097107,0.0,38247.0,0.0,579.0,,,
3.0,1.0,30.0,172.3739619255066,0.10013754665851593,0.9852418303489685,0.0,38253.0,1.0,572.0,,,
4.0,1.0,30.0,171.6973750591278,0.07337561249732971,0.9860917925834656,0.0,38286.0,0.0,540.0,,,
5.0,1.0,30.0,173.80892705917358,0.07567139714956284,0.9857569932937622,0.0,38273.0,0.0,553.0,,,
,,,,,,,,,,0.005717039108276367,875.5806739330292,3.20233162812017
1.0,2.0,30.0,172.92796802520752,0.07605515420436859,0.9856281876564026,0.0,38268.0,0.0,558.0,,,
2.0,2.0,30.0,170.38919305801392,0.07377364486455917,0.9861175417900085,0.0,38287.0,0.0,539.0,,,
3.0,2.0,30.0,170.53344106674194,0.07356710731983185,0.9860402941703796,0.0,38284.0,0.0,542.0,,,
4.0,2.0,30.0,170.1795437335968,0.07686913758516312,0.9853706359863281,0.0,38258.0,0.0,568.0,,,
5.0,2.0,30.0,171.39970183372498,0.07578857988119125,0.985499382019043,0.0,38263.0,0.0,563.0,,,
,,,,,,,,,,0.0017838478088378906,860.755884885788,3.20233162812017
1.0,3.0,30.0,171.0172140598297,0.07651961594820023,0.9853448867797852,0.0,38257.0,0.0,569.0,,,
2.0,3.0,30.0,169.76063799858093,0.8667298555374146,0.9849070310592651,0.0,38240.0,1.0,585.0,,,
3.0,3.0,30.0,169.99098110198975,0.07825811952352524,0.9849327802658081,0.0,38241.0,0.0,585.0,,,
4.0,3.0,30.0,169.7441017627716,0.07935231924057007,0.9847009778022766,0.0,38232.0,0.0,594.0,,,
5.0,3.0,30.0,170.85646796226501,0.07733366638422012,0.9851388335227966,0.0,38249.0,0.0,577.0,,,
,,,,,,,,,,0.001936197280883789,856.9056971073151,3.20233162812017
1.0,4.0,30.0,170.5458538532257,0.06689624488353729,0.985962986946106,0.0,38281.0,0.0,545.0,,,
2.0,4.0,30.0,170.85743403434753,0.07478300482034683,0.9858599901199341,0.0,38277.0,0.0,549.0,,,
3.0,4.0,30.0,170.1587371826172,0.08042888343334198,0.9844949245452881,0.0,38224.0,0.0,602.0,,,
4.0,4.0,30.0,171.47802996635437,0.07316725701093674,0.9861175417900085,0.0,38287.0,0.0,539.0,,,
5.0,4.0,30.0,171.70205307006836,0.07250417023897171,0.9862978458404541,0.0,38294.0,0.0,532.0,,,
,,,,,,,,,,0.00197601318359375,860.026777267456,3.20233162812017
1.0,5.0,30.0,171.5333240032196,0.08029576390981674,0.984520673751831,0.0,38225.0,0.0,601.0,,,
2.0,5.0,30.0,170.61323761940002,0.08003336191177368,0.984572172164917,0.0,38227.0,0.0,599.0,,,
3.0,5.0,30.0,169.6651840209961,0.06951548159122467,0.984984278678894,0.0,38243.0,0.0,583.0,,,
4.0,5.0,30.0,170.51314997673035,0.07322486490011215,0.9861947894096375,0.0,38290.0,0.0,536.0,,,
5.0,5.0,30.0,170.81335401535034,0.07799435406923294,0.98503577709198,0.0,38245.0,0.0,581.0,,,
,,,,,,,,,,0.0018858909606933594,858.364912033081,3.20233162812017
1.0,6.0,30.0,172.97869205474854,0.07584985345602036,0.9856796860694885,0.0,38270.0,0.0,556.0,,,
2.0,6.0,30.0,170.85865712165833,13254442.0,0.9852418303489685,0.0,38253.0,0.0,573.0,,,
3.0,6.0,30.0,171.81678104400635,0.0774640366435051,0.9852160811424255,0.0,38252.0,0.0,574.0,,,
4.0,6.0,30.0,171.5008842945099,0.07375355809926987,0.9860145449638367,0.0,38283.0,0.0,543.0,,,
5.0,6.0,30.0,169.55569195747375,0.0618179515004158,0.9872250556945801,0.0,38330.0,0.0,496.0,,,
,,,,,,,,,,0.0019600391387939453,861.8859398365021,3.20233162812017
1.0,7.0,30.0,171.89205288887024,0.07624143362045288,0.9854221343994141,0.0,38260.0,0.0,566.0,,,
2.0,7.0,30.0,171.83284711837769,0.07587963342666626,0.9860402941703796,0.0,38284.0,0.0,542.0,,,
3.0,7.0,30.0,170.31656098365784,0.07940921932458878,0.9849327802658081,0.0,38241.0,0.0,585.0,,,
4.0,7.0,30.0,170.08746886253357,0.07880644500255585,0.9855766892433167,0.0,38266.0,0.0,560.0,,,
5.0,7.0,30.0,169.58550095558167,7474295.0,0.9852675795555115,0.0,38254.0,0.0,572.0,,,
,,,,,,,,,,0.0020322799682617188,858.9057412147522,3.20233162812017
1.0,8.0,30.0,171.0633099079132,0.07318207621574402,0.9862463474273682,0.0,38292.0,0.0,534.0,,,
2.0,8.0,30.0,170.87078285217285,0.06378684192895889,0.9866068959236145,0.0,38306.0,0.0,520.0,,,
3.0,8.0,30.0,170.7550127506256,0.07704145461320877,0.9852418303489685,0.0,38253.0,0.0,573.0,,,
4.0,8.0,30.0,170.79522585868835,0.07771210372447968,0.9851388335227966,0.0,38249.0,0.0,577.0,,,
5.0,8.0,30.0,171.6521818637848,0.06929448992013931,0.9851130843162537,0.0,38248.0,0.0,578.0,,,
,,,,,,,,,,0.002313852310180664,860.539158821106,3.20233162812017
1.0,9.0,30.0,169.7017741203308,0.07980243116617203,0.984572172164917,0.0,38227.0,0.0,599.0,,,
2.0,9.0,30.0,170.72382497787476,0.07643701136112213,0.9853448867797852,0.0,38257.0,0.0,569.0,,,
