FL round,Epoch,Client 1 Epoch Time (seconds),Client 1 Training Loss,Client 1 Training Accuracy,Client 2 Epoch Time (seconds),Client 2 Training Loss,Client 2 Training Accuracy,Client 3 Epoch Time (seconds),Client 3 Training Loss,Client 3 Training Accuracy,Client 4 Epoch Time (seconds),Client 4 Training Loss,Client 4 Training Accuracy,Client 5 Epoch Time (seconds),Client 5 Training Loss,Client 5 Training Accuracy,Server Aggregation Time (seconds),FL Round Time (seconds)
1,13,4.725377082824707,2.3294076179632135e+28,0.9912687540054321,4.717094898223877,1.8159149593719549e+28,0.9888734221458435,5.062601089477539,5.004550776521612e+21,0.9893370270729065,5.8521199226379395,1.1973312190573707e+21,0.9908051490783691,6.218111991882324,5.106916470151837e+21,0.9875341057777405,0.002090930938720703,
1,14,6.569937229156494,8.117379639467256e+27,0.9909853935241699,6.883436679840088,6.240144515196915e+27,0.988203763961792,7.921849250793457,3.0359002071119785e+26,0.990470290184021,8.575428009033203,5.516723496585659e+26,0.9916550517082214,7.052641153335571,3.3443962353326486e+28,0.9911914467811584,0.0022919178009033203,
1,15,6.6827919483184814,5.948085111484335e+26,0.9824859499931335,5.696619033813477,1.385190489558825e+22,0.9788801074028015,5.333326101303101,5.451100766129357e+16,0.9762272834777832,5.286699056625366,2.0763901577868296e+27,0.9887189269065857,5.8790411949157715,3.766306606649394e+21,0.9901612401008606,0.001744985580444336,
1,16,5.946907997131348,1.0336589691854574e+26,0.9905475974082947,6.548922061920166,1.4918008846008142e+28,0.9908051490783691,6.71467924118042,1.7112822539790714e+24,0.984984278678894,6.776787281036377,5.898907659757072e+25,0.9915263056755066,6.17718768119812,3.064079949633138e+20,0.9816102385520935,0.0020551681518554688,
1,17,6.144739151000977,1.5377016780717527e+25,0.9883325695991516,5.787744998931885,6.736348133768056e+23,0.988229513168335,5.818513870239258,7.788131525915102e+27,0.9902899861335754,6.2231059074401855,2.6328542943484314e+17,0.9907278418540955,5.857424736022949,4.774397109796612e+23,0.9867614507675171,0.0018901824951171875,
1,18,5.439276218414307,6.327059828696722e+21,0.9903157949447632,5.255624294281006,4.751184453935236e+21,0.9814299941062927,5.370254993438721,8.628222888130277e+25,0.9916293025016785,4.913019180297852,2.502687772502391e+28,0.9904187917709351,4.794788122177124,3.064906236428361e+26,0.990444540977478,0.0016489028930664062,
1,19,4.694981098175049,1.0270515299256954e+25,0.990959644317627,4.767025947570801,6.909686947800466e+26,0.9905475974082947,5.241038084030151,5.8175197025666615e+25,0.9916550517082214,5.641898155212402,3.2449869078367044e+19,0.9905990958213806,5.801490068435669,1.8159769404320425e+28,0.991371750831604,0.002019166946411133,
1,20,6.619009971618652,5.5564998418969176e+26,0.989543080329895,6.453524112701416,2.9473820299347574e+26,0.9906763434410095,6.701850175857544,4.433502276591561e+26,0.9907535910606384,6.7718729972839355,1.2134945911276435e+28,0.988667368888855,6.826349973678589,1.2490861228357354e+28,0.9903930425643921,0.0022988319396972656,
1,21,6.931707859039307,7.034520584399557e+25,0.9769999384880066,8.211427211761475,1.0377655880348902e+21,0.9890022277832031,8.415051937103271,3.102914483456247e+28,0.992324709892273,9.944945096969604,2.7866398912241563e+28,0.9914232492446899,9.930164813995361,1.398511060614801e+19,0.9915778040885925,0.0027887821197509766,
1,22,10.842658996582031,1.5666921862976714e+28,0.9896461367607117,9.063363075256348,7.545621478737055e+26,0.990058183670044,6.746908187866211,1.4908213993839883e+26,0.9905990958213806,6.697082042694092,1.379346876396334e+27,0.9876371622085571,5.872143268585205,2.2990083282030367e+28,0.990496039390564,0.0019230842590332031,
1,23,5.871315240859985,9.554444255541738e+22,0.9833101630210876,5.3777971267700195,1.7870297732924936e+23,0.9881265163421631,5.2585289478302,2.482200800087385e+24,0.9924277663230896,5.226922035217285,2.930134324225839e+25,0.9904187917709351,5.5904083251953125,1.007143587548566e+23,0.9893885254859924,0.0021522045135498047,
1,24,6.155301332473755,1.3051526295711872e+23,0.987328052520752,6.5303308963775635,3.407850614733387e+27,0.9858342409133911,6.921631097793579,1.1088941993575225e+26,0.980889081954956,7.24946403503418,4.4272628498760693e+27,0.991397500038147,7.464427947998047,5.406022298003063e+27,0.9890279769897461,0.0025720596313476562,
1,25,7.6442272663116455,1.7340493126757095e+28,0.9890537261962891,8.007599830627441,1.564153294502528e+27,0.9892855286598206,7.858635902404785,3.005864893748469e+28,0.9911399483680725,7.752326011657715,1.36644383547369e+25,0.9896718859672546,7.602095127105713,2.8606115434079396e+25,0.9903930425643921,0.002480030059814453,
1,26,7.537380695343018,1.5443613216172433e+26,0.9906248450279236,7.0993828773498535,6.135815043378307e+27,0.9921186566352844,7.212687730789185,4.473541522593515e+23,0.9907793998718262,7.163321256637573,1.296013636256375e+27,0.9835934638977051,7.225226163864136,2.1290551734114976e+19,0.9893885254859924,0.0023467540740966797,
1,27,7.453794717788696,1.7058669009674277e+26,0.989594578742981,7.443207263946533,3.0124267990651594e+27,0.990444540977478,7.178782939910889,1.5192955647965399e+28,0.9894143342971802,6.325422048568726,2.8542503220647014e+26,0.9792407155036926,5.7237067222595215,3.3703347777131067e+28,0.9903157949447632,0.0018811225891113281,
1,28,5.9290080070495605,3.971371861512819e+25,0.9919384121894836,5.167098045349121,1.7151352748638208e+16,0.9872250556945801,5.063662052154541,2.730709220360106e+22,0.9869417548179626,5.449307203292847,1.0330817993864286e+24,0.990444540977478,6.04764199256897,2.9407991545043354e+18,0.9769484400749207,0.0021889209747314453,
1,29,6.488520860671997,8.914185285737002e+21,0.9916035532951355,6.796878099441528,1.6276878065595227e+28,0.9903930425643921,6.777753114700317,2.709472526941718e+26,0.9858599901199341,6.766245126724243,9.97286236312588e+27,0.9902899861335754,6.535439729690552,4.220951748794974e+28,0.9911399483680725,0.002187013626098633,
1,30,6.551068067550659,5.667261766728659e+22,0.989543080329895,6.751039028167725,9.796987905900544e+16,0.9899036884307861,6.480499982833862,8.654734037104095e+22,0.983232855796814,6.3217668533325195,1.467231474322902e+28,0.9908051490783691,6.113478899002075,4.860109235802446e+19,0.9921444654464722,0.0019299983978271484,1071.5054981708527
2,1,6.120954751968384,3.6629693317683085e+20,0.9893627762794495,5.819029092788696,1.597610131170585e+25,0.9749652147293091,5.920216083526611,7.471535941889384e+25,0.9911141991615295,6.17112398147583,2.4534746078786007e+23,0.9913202524185181,5.555938959121704,7.410207694780666e+23,0.9879462122917175,0.0018858909606933594,
2,2,5.798813819885254,1.597467848666533e+28,0.990933895111084,6.351181983947754,5.6784006998310194e+23,0.9830268621444702,7.833979845046997,9.004065312350296e+21,0.9914232492446899,7.885045051574707,1.317915470627185e+23,0.9907793998718262,7.933320045471191,2.394362938831602e+25,0.9915778040885925,0.002567291259765625,
2,3,7.802049160003662,6.351199573059391e+23,0.9857569932937622,7.811299085617065,8.874361080132072e+22,0.9917581081390381,6.488911867141724,2.4247401552178203e+28,0.990933895111084,7.480471134185791,6.472944904649533e+28,0.991346001625061,6.175027847290039,4.5707711400719e+26,0.991783857345581,0.0020639896392822266,
2,4,6.421133041381836,2.7457187649564507e+25,0.9905990958213806,5.634812116622925,1.2602768327493537e+28,0.989517331123352,5.861578941345215,5.646085347686244e+25,0.9805542826652527,5.141564846038818,9.451905059835149e+27,0.9896203279495239,5.026971817016602,1.236697162233298e+25,0.9903415441513062,0.0017180442810058594,
2,5,5.530531883239746,3.3270637683335095e+23,0.9891567230224609,5.923729181289673,5.262350780351144e+22,0.9889507293701172,5.195446968078613,5.879067356402314e+26,0.9902899861335754,5.517875909805298,2.0395063284965835e+19,0.9913202524185181,5.531032085418701,1.2339165830419753e+28,0.9912687540054321,0.0018208026885986328,
2,6,6.243208885192871,1.4973016944602223e+25,0.9901097416877747,6.555793762207031,1.0903878538537108e+27,0.9910627007484436,6.290160894393921,9.464368948345002e+24,0.9874568581581116,7.08896803855896,8.56874923631575e+16,0.9912171959877014,6.586559057235718,2.231875402400886e+27,0.989980936050415,0.002425670623779297,
2,7,6.935986042022705,1.208974431469007e+20,0.9811466336250305,6.831107139587402,2.4806522660200245e+28,0.9903415441513062,6.211286783218384,2.4321906623326343e+27,0.9903930425643921,5.873664855957031,9.246979737198452e+27,0.9909853935241699,5.550019979476929,4.2062597878265846e+26,0.9903672933578491,0.0018067359924316406,
2,8,5.270175933837891,5.862120362885986e+22,0.9871478080749512,4.9887237548828125,1.4191657230059384e+27,0.9815844893455505,5.296441078186035,8.12103017818795e+20,0.9910369515419006,4.692746877670288,6.887442820402426e+23,0.9911141991615295,4.606403112411499,1.732001340391251e+28,0.9908051490783691,0.0016138553619384766,
2,9,4.783565044403076,1.0813097683731806e+28,0.9867357015609741,4.610152244567871,2.9567161562230307e+28,0.9911914467811584,4.6263978481292725,7.726130524897094e+23,0.9902642369270325,5.578007936477661,3.653536674732092e+26,0.9853963851928711,5.792358160018921,2.3329175168516063e+28,0.9899294376373291,0.002624034881591797,
2,10,7.494148015975952,3.442998450595623e+26,0.987250804901123,7.865365028381348,1.0360056274606086e+28,0.989568829536438,6.7146220207214355,9.73959516774643e+27,0.9883840680122375,7.0926268100738525,1.6632233782247926e+28,0.9902899861335754,7.802763223648071,5.704219081042919e+27,0.9908566474914551,0.0023920536041259766,
2,11,8.15673017501831,5.652492081568521e+19,0.9870705008506775,7.010903835296631,8.114692453835336e+23,0.9894143342971802,6.829218149185181,2.283923296633227e+26,0.9891825318336487,6.488433122634888,1.1715032511162614e+19,0.9905990958213806,5.963594913482666,7.672814878178287e+27,0.9910884499549866,0.002275705337524414,
2,12,5.992069959640503,1.0815125940136199e+28,0.9883840680122375,5.968151092529297,1.3633784892824156e+28,0.9897491335868835,5.879254102706909,9.509808467145319e+24,0.9905990958213806,5.588343620300293,6.444343294371525e+25,0.9897233843803406,5.37014102935791,4.258230168840328e+27,0.9881007671356201,0.0018172264099121094,
2,13,5.244415998458862,7.941585036913508e+24,0.9919384121894836,5.736259698867798,9.076462167051753e+27,0.990058183670044,5.264300107955933,1.7151176654979072e+16,0.990959644317627,6.072761058807373,1.9551294968728175e+28,0.9910369515419006,5.725311040878296,4.2018913331968156e+28,0.9910627007484436,0.0018150806427001953,
2,14,5.442714214324951,1.1058915748631103e+28,0.9884098172187805,5.530441761016846,2.0433578240497573e+28,0.9894400835037231,6.011524677276611,1.1665025740546643e+25,0.9890279769897461,6.704782724380493,7.386998369169085e+27,0.9893112778663635,7.978264093399048,1.3085049449289565e+28,0.9905733466148376,0.0021698474884033203,
2,15,7.279419898986816,1.452132078862553e+21,0.9902127385139465,6.9076783657073975,9.520442438643061e+24,0.9885643720626831,6.88972806930542,5.1299757446689037e+20,0.984520673751831,8.024534940719604,3.158101770032912e+26,0.9904187917709351,7.2150349617004395,1.9597057061130423e+28,0.9908566474914551,0.0021288394927978516,
2,16,6.934009790420532,1.9777795609952854e+21,0.9870962500572205,6.567884922027588,3.1302772915679388e+28,0.9903415441513062,6.883821964263916,5.736260337629189e+27,0.9911914467811584,8.875976085662842,3.934514926831775e+21,0.9901097416877747,9.550441026687622,7.35456419016063e+22,0.9916808605194092,0.002599000930786133,
2,17,10.806966066360474,6.571675302647727e+27,0.9893627762794495,10.426044940948486,5.251915940014527e+22,0.9897491335868835,11.375643014907837,6.406975078184505e+21,0.9910112023353577,9.475258111953735,1.0068927103303655e+28,0.9916293025016785,8.825665950775146,8.398438685910067e+22,0.9890537261962891,0.0024292469024658203,
2,18,7.0801780223846436,8.360969299960298e+21,0.9906505942344666,6.538230895996094,9.122699507533258e+24,0.9892597794532776,7.954565763473511,1.9442419628873995e+28,0.9901354908943176,7.221374034881592,1.3181979563125327e+28,0.9910369515419006,7.876702785491943,8.152419561876661e+25,0.9873538613319397,0.0026552677154541016,
2,19,9.321051120758057,9.005528902065118e+25,0.9915520548820496,10.420531988143921,2.6959213421416372e+28,0.9906505942344666,11.23537302017212,1.6008566188546402e+28,0.9902899861335754,11.41155195236206,7.194529948337923e+25,0.9875083565711975,12.5784330368042,2.245346897266568e+28,0.9906248450279236,0.004312038421630859,
2,20,10.909339189529419,2.4773104833784218e+28,0.9911399483680725,9.78358793258667,3.206611172923546e+26,0.992762565612793,9.605596780776978,5.0732865154743915e+22,0.9889507293701172,9.0402090549469,1.7168791690692606e+25,0.9897491335868835,8.79232406616211,2.3532349083483426e+27,0.9890537261962891,0.002627134323120117,
2,21,7.87926983833313,3.131606808096722e+19,0.9847524762153625,7.651429891586304,9.326778876321793e+27,0.991397500038147,7.886499643325806,1.04172556895988e+25,0.9884098172187805,8.924207925796509,2.4411875270872383e+23,0.9893112778663635,8.005087852478027,7.1542819197807e+27,0.9896718859672546,0.002501964569091797,
2,22,7.337620973587036,1.5416956379713837e+28,0.9903672933578491,7.6846089363098145,1.6559204967134518e+26,0.9898263812065125,7.399660110473633,2.242580062744255e+28,0.9925822615623474,8.652920246124268,1.652845830304734e+27,0.988615870475769,7.75734806060791,8.765906360630417e+27,0.988667368888855,0.0024030208587646484,
2,23,8.317178010940552,5.354431490922352e+21,0.9910884499549866,7.653324127197266,5.9866437503258e+27,0.990959644317627,8.680167198181152,3.4910575569342026e+24,0.9919384121894836,7.034837007522583,1.7243311694480073e+26,0.989568829536438,7.611610174179077,2.2341140402320903e+28,0.9896203279495239,0.0023279190063476562,
2,24,8.363821983337402,6.594270216537636e+21,0.992324709892273,6.9147257804870605,2.3799553860739924e+26,0.9897233843803406,7.637122869491577,2.961187646986498e+27,0.991371750831604,8.140218019485474,5.803129637322434e+27,0.9897233843803406,7.13165807723999,4.0873525182493106e+27,0.9903157949447632,0.0023131370544433594,
2,25,7.801469087600708,3.338284784748843e+28,0.991397500038147,8.23490309715271,4.413979128107662e+27,0.9915520548820496,7.019538879394531,8.605514196776563e+22,0.9908051490783691,7.653363943099976,1.2946486589802896e+22,0.9875341057777405,8.020251989364624,4.239199769784126e+26,0.9899551868438721,0.0027399063110351562,
2,26,7.511312007904053,2.525615857900903e+26,0.990032434463501,7.878396987915039,1.4949909612191547e+28,0.989543080329895,7.17851185798645,3.599492510749582e+27,0.9906763434410095,6.734872817993164,2.39568892105981e+22,0.9905990958213806,8.227717876434326,3.115240022307885e+26,0.990032434463501,0.0020890235900878906,
2,27,6.6821348667144775,1.8690572560415092e+24,0.9915778040885925,6.61832594871521,3.494075123752483e+27,0.9903930425643921,7.029047727584839,5.143899672525849e+27,0.9910112023353577,7.858096122741699,5.217442506162871e+24,0.9902384877204895,8.79040002822876,2.0566224260061725e+19,0.9919384121894836,0.0023779869079589844,
2,28,7.659164190292358,1.925961466939179e+18,0.990933895111084,7.47251296043396,1508299904122880.0,0.9908051490783691,8.597799062728882,1.8149532494377185e+28,0.9901097416877747,7.947598934173584,1.0492453841815276e+25,0.986400842666626,7.991976737976074,2.564365892780179e+28,0.9900839924812317,0.002180814743041992,
2,29,8.171993732452393,2.9904657288844793e+27,0.9898263812065125,9.182054996490479,4.398428965575383e+27,0.9879719614982605,9.46957516670227,7.184779552822882e+27,0.991809606552124,8.781871318817139,2.3082692725682208e+27,0.9905475974082947,8.562872886657715,1.5158107539412559e+24,0.9896461367607117,0.005123138427734375,
2,30,9.123773336410522,1.4048202977294474e+24,0.991371750831604,8.958549976348877,7.580100334202086e+24,0.9897491335868835,8.096610069274902,3.347651657697196e+27,0.9908566474914551,8.12429690361023,2.514992878068556e+22,0.9902384877204895,7.613431930541992,2.6911689296020203e+27,0.9855509400367737,0.0027971267700195312,1300.4367911815643
3,1,7.048627853393555,2.954532652020514e+27,0.989517331123352,6.949716091156006,1.6881048188680604e+28,0.9916808605194092,6.604238033294678,2.7931296301649494e+19,0.9907020926475525,6.4271697998046875,3.6162831799273305e+27,0.9887961745262146,6.4556920528411865,1.5811914451987692e+26,0.9876371622085571,0.0020492076873779297,
3,2,6.213252067565918,4.6463836061602726e+26,0.9901869893074036,6.3289971351623535,2.142585450345109e+26,0.9893370270729065,6.377577066421509,1.0244016366927629e+27,0.988693118095398,6.827574014663696,1.1647773598395774e+28,0.9890537261962891,7.037643194198608,1.2201582044124588e+28,0.989079475402832,0.002438068389892578,
3,3,7.126169919967651,2.1724891537557422e+18,0.991371750831604,6.998845100402832,3.298582211656484e+26,0.9912171959877014,7.149566888809204,4.137395405014119e+20,0.9917323589324951,7.0688090324401855,2.2683679616339095e+28,0.991397500038147,6.894408941268921,1.9963329708499897e+28,0.9912430047988892,0.0024759769439697266,
3,4,8.895302772521973,1.327909480617877e+24,0.9891567230224609,7.165909051895142,1.9305803042264102e+27,0.9856024384498596,7.886957168579102,2.6127775191650187e+24,0.9897748827934265,7.369638919830322,6.70174890311981e+20,0.9770256876945496,7.340196132659912,3.283214199653886e+28,0.9905990958213806,0.0021631717681884766,
3,5,8.27815318107605,1.4706277486464985e+26,0.9887446761131287,8.340763807296753,4.0032179515467895e+27,0.9867357015609741,7.357970952987671,2.499056973653339e+25,0.9911914467811584,7.343138217926025,3.4556824318207055e+26,0.9847009778022766,6.99105978012085,1.5540780057074892e+25,0.9898521900177002,0.002162933349609375,
3,6,8.208870887756348,6.134255943574387e+20,0.9903930425643921,8.159892797470093,3.103624963493595e+28,0.9905475974082947,6.8220908641815186,3.016647118961319e+27,0.9907278418540955,6.7273032665252686,2.424241738950344e+27,0.990933895111084,6.8346030712127686,2.0833697269041394e+28,0.9906505942344666,0.0022699832916259766,
3,7,7.8402533531188965,2.425794423535121e+28,0.9909853935241699,7.396728754043579,2.84616898795345e+26,0.991346001625061,7.824496269226074,4.530561901328115e+28,0.9914232492446899,7.402732849121094,1.0526880216293417e+27,0.9904187917709351,9.389213800430298,1.9926870235347044e+26,0.9888991713523865,0.0023670196533203125,
3,8,7.5104820728302,4.947052546022787e+20,0.991809606552124,8.37825083732605,6.6318841680354435e+22,0.9907278418540955,7.6431708335876465,7.152947260953479e+27,0.9902899861335754,6.825078010559082,2.9452936391803116e+21,0.989079475402832,6.696614980697632,6.974864459701223e+27,0.990006685256958,0.002101898193359375,
3,9,6.242050886154175,5.046868027810705e+27,0.9887189269065857,5.96536922454834,1.2211650901923474e+23,0.9914490580558777,5.744013071060181,4.892198645793541e+26,0.9907278418540955,5.840827941894531,2.3633590348983166e+25,0.9915263056755066,6.831040143966675,1.01134011702477e+28,0.9870447516441345,0.0019001960754394531,
3,10,5.964464902877808,8.431111237348322e+27,0.9890537261962891,6.970094919204712,1.7737456433898738e+28,0.9910884499549866,6.110177040100098,1.3867748637259829e+28,0.9903415441513062,6.223974943161011,4.664140810940507e+26,0.9912171959877014,6.790623903274536,9.624570716435743e+27,0.990496039390564,0.0020301342010498047,
3,11,6.612184047698975,4.308461390822802e+27,0.9908308982849121,6.734054803848267,4.094138263737289e+28,0.9907793998718262,7.16729998588562,1.6560188178593646e+26,0.9897233843803406,7.403278112411499,4.667595886105513e+26,0.9861432909965515,7.791837930679321,4.373794740817493e+27,0.9911914467811584,0.0024650096893310547,
3,12,9.510040044784546,8.03492357890149e+27,0.9877916574478149,8.559989929199219,1.9118135903086957e+28,0.9915005564689636,8.70418095588684,4.651426798416072e+27,0.9912430047988892,7.429959058761597,9.7209909726416e+23,0.9916293025016785,7.721054792404175,1.1128450676629974e+27,0.9875083565711975,0.0024268627166748047,
3,13,7.324824094772339,4.593891827925286e+24,0.9906763434410095,7.481245040893555,1.9020552922084939e+28,0.9913202524185181,7.937793970108032,5.205548396072281e+27,0.9885901212692261,8.76613998413086,1.0383099467687618e+26,0.988667368888855,9.431555032730103,1.236013480681786e+21,0.989543080329895,0.002629995346069336,
3,14,8.78227686882019,1.7703866241106086e+28,0.9908051490783691,7.266269207000732,2.1952285841152205e+26,0.990496039390564,6.781158208847046,8.307370834895055e+21,0.9910884499549866,8.086153984069824,2.960471618168533e+28,0.990933895111084,8.282680034637451,3.4659810818634394e+22,0.9888476729393005,0.0025179386138916016,
3,15,7.723617076873779,1.5297892516446698e+22,0.9926853179931641,7.646575212478638,3.1392805196492964e+19,0.9902127385139465,7.207413911819458,2.3493512692016444e+25,0.9889764785766602,7.376460075378418,2.4839450692743384e+20,0.9907278418540955,7.760946035385132,2.9753312413199892e+22,0.9875083565711975,0.0022678375244140625,
3,16,7.983144998550415,3.618987915330394e+27,0.9887704253196716,8.427371978759766,5.2525734079140475e+25,0.9876629114151001,10.131999015808105,3.9027006546391e+21,0.9902899861335754,9.20525598526001,2.6878952623193457e+18,0.980476975440979,9.544902801513672,2.140924749005734e+28,0.9903672933578491,0.0024919509887695312,
3,17,9.653196811676025,6.03635787706951e+22,0.9842631220817566,8.895359992980957,5.047087401102916e+24,0.9902642369270325,10.712664127349854,9.750226900270609e+23,0.9899294376373291,9.412655115127563,1.4149671887145299e+25,0.9907020926475525,8.05778193473816,5.826605701700399e+27,0.9901612401008606,0.0023527145385742188,
3,18,7.434658050537109,8.53649719109352e+26,0.9909853935241699,7.318642854690552,1.2078336543063035e+28,0.9889764785766602,6.771848917007446,1.8085194973414569e+28,0.9913202524185181,6.44834303855896,2.5227886090235345e+23,0.9911656975746155,6.454369783401489,5.733350533461607e+28,0.9919384121894836,0.0019791126251220703,
3,19,6.14889669418335,1.3239804940708066e+28,0.9878689646720886,6.132169008255005,4.076121845309331e+27,0.9900839924812317,6.033315896987915,6.018628412301252e+26,0.9910884499549866,6.0012290477752686,7.60980847426803e+27,0.9893370270729065,6.0491979122161865,2.6547334279930913e+25,0.9915778040885925,0.0019102096557617188,
3,20,5.891617059707642,6.48104010333363e+27,0.9878947138786316,5.85532283782959,5.798562906019314e+25,0.9877916574478149,5.883286952972412,1.8882521885256334e+25,0.990496039390564,5.924422025680542,1.699552897754995e+28,0.9904187917709351,6.151838064193726,4.8056159010045335e+27,0.9907278418540955,0.0019466876983642578,
3,21,6.21352219581604,7.924063368232057e+23,0.9896976351737976,6.095270156860352,6.279137390393875e+26,0.9912687540054321,6.095209836959839,1.309200195334397e+28,0.990444540977478,6.109602928161621,6.918649409089143e+28,0.9915263056755066,6.094275951385498,6.449389032278007e+27,0.9908566474914551,0.0019559860229492188,
3,22,6.260433197021484,4.740595400495753e+19,0.9779528975486755,6.625810861587524,9.858223190511916e+25,0.9912945032119751,7.147402048110962,7.742992195592782e+27,0.9897233843803406,7.221200942993164,3.2995176976993453e+28,0.990006685256958,6.755548000335693,6.623609675617038e+26,0.9829495549201965,0.002197742462158203,
3,23,6.594401121139526,3.957814168701429e+27,0.9882810711860657,7.509822845458984,3.992665233345007e+27,0.9851388335227966,6.847754955291748,1.065831503870603e+28,0.9887189269065857,6.632951021194458,1.7481228141304218e+17,0.988615870475769,7.159466028213501,2.8320445004836513e+28,0.9912171959877014,0.0021429061889648438,
3,24,6.6883299350738525,1.0334678277127144e+28,0.9881007671356201,7.374185085296631,9.039352040341932e+27,0.9909853935241699,7.116312026977539,8.043999745920637e+25,0.9904187917709351,7.159056901931763,1.373573724341445e+28,0.9907020926475525,7.876855134963989,1.7560562488408545e+27,0.9852675795555115,0.002454042434692383,
3,25,8.306591987609863,2.777014127446101e+25,0.9912945032119751,9.008121967315674,4.5085672433158256e+26,0.9905990958213806,8.740020275115967,2.1922113018379673e+28,0.990470290184021,8.884455919265747,4.200868763764531e+27,0.9862978458404541,8.676548719406128,5.834924740555785e+27,0.9918868541717529,0.0023651123046875,
3,26,8.23148798942566,1.8171479741029025e+24,0.9914232492446899,8.754848003387451,4.5263711552520545e+27,0.9910369515419006,8.107126712799072,1.8115569172951086e+23,0.9915263056755066,7.082775115966797,2.1184964928952942e+25,0.9892855286598206,6.733260869979858,198204503097344.0,0.9755576252937317,0.0022678375244140625,
